predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,social,gsm,amusement,system
2014-03-22,AS14.16,2014-03-19-2014-03-21,6.5,0,1,6.288888888888889,0.5555555555555555,0.6444444444444445,0.03667543102855109,0.002794023918700806,0.0008566203703703704,0.0,0.0007527083333333334,0.14035087719298245,0.00014552854938271604,0.00177375
2014-03-23,AS14.16,2014-03-20-2014-03-22,7.0,0,1,6.322222222222223,0.7222222222222222,0.6944444444444443,0.05705633334334739,0.0071514081770991085,0.0015877970679012345,0.0,0.0008121682098765432,0.22807017543859645,0.0004391628086419753,0.001986230709876543
2014-03-24,AS14.16,2014-03-21-2014-03-23,6.4,1,0,6.766666666666667,0.5,0.9166666666666666,0.06526105148215215,0.008361018518974748,0.001999710648148148,5.033564814814815e-05,0.001280578703703704,0.2807017543859649,0.0010792438271604937,0.0014068672839506176
2014-03-25,AS14.16,2014-03-22-2014-03-24,6.0,1,0,6.633333333333333,0.16666666666666666,0.85,0.08084522353279394,0.009032268520490624,0.0023796604938271606,7.360725308641976e-05,0.0011126658950617284,0.2456140350877193,0.001059795524691358,0.0015772376543209882
2014-03-26,AS14.16,2014-03-23-2014-03-25,5.6,1,0,6.466666666666666,0.19999999999999998,0.7999999999999999,0.08764382975673175,0.008483070989633785,0.0030587500000000003,7.360725308641976e-05,0.0016743865740740744,0.1754385964912281,0.0008946296296296294,0.002245771604938272
2014-03-27,AS14.16,2014-03-24-2014-03-26,6.0,1,0,6.0,0.26666666666666666,0.5499999999999999,0.09503470277260477,0.01542581404432839,0.0033677932098765437,0.00027326003086419753,0.0017905594135802473,0.03508771929824561,0.00042753086419753083,0.0018660416666666667
2014-03-28,AS14.16,2014-03-25-2014-03-27,6.5,0,1,5.866666666666667,0.26666666666666666,0.3666666666666667,0.15763019963475042,0.01980463734563488,0.0025082561728395065,0.0002499884259259259,0.0014754475308641978,0.3157894736842105,0.013323541666666668,0.0015645023148148146
2014-03-29,AS14.16,2014-03-26-2014-03-28,6.0,0,1,6.033333333333334,-0.18333333333333335,0.4166666666666667,0.15773111697829287,0.017897596450315596,0.0026336419753086424,0.0002499884259259259,0.0008542669753086422,0.2982456140350877,0.013128206018518518,0.0010203009259259256
2014-03-30,AS14.16,2014-03-27-2014-03-29,5.4,0,1,6.166666666666667,-0.4166666666666667,0.5,0.21169087035247416,0.009734814813659528,0.00213397762345679,7.376157407407407e-05,0.0003625077160493828,0.3508771929824561,0.012896010802469137,0.0012446643518518518
2014-03-31,AS14.16,2014-03-28-2014-03-30,6.0,1,0,5.966666666666666,-0.2833333333333333,0.75,0.130902230241001,0.006912924384261353,0.002521435185185185,7.376157407407407e-05,0.0003625077160493828,0.14035087719298245,0.005710235339506171,0.001655439814814815
2014-04-01,AS14.16,2014-03-29-2014-03-31,5.8,1,0,5.8,-0.11666666666666665,0.611111111111111,0.14665933846816445,0.005194803242698127,0.0011905324074074073,7.376157407407407e-05,0.0003625077160493828,0.3157894736842105,0.005710235339506171,0.0012414660493827163
2014-04-02,AS14.16,2014-03-30-2014-04-01,6.4,1,0,5.733333333333333,-0.08333333333333333,0.6444444444444444,0.16697106313701285,0.009297557872386635,0.0013440972222222222,0.0,0.00018648919753086417,0.2631578947368421,0.005710235339506171,0.0011061381172839508
2014-04-03,AS14.16,2014-03-31-2014-04-02,6.25,1,0,6.066666666666667,-0.2833333333333334,0.6444444444444445,0.15955131779695578,0.03932052083313468,0.0013646682098765433,0.0,0.00018928626543209874,0.2631578947368421,0.0,0.0005413387345679012
2014-04-04,AS14.16,2014-04-01-2014-04-03,6.2,0,1,6.1499999999999995,-0.3666666666666667,0.6444444444444445,0.11875825218198423,0.03957137731490314,0.0022756211419753085,0.0,0.00034884259259259265,0.08771929824561403,3.912037037037038e-06,0.0006520138888888889
2014-04-05,AS14.16,2014-04-02-2014-04-04,7.0,0,1,6.283333333333334,-0.3,0.7111111111111111,0.0623019752877223,0.05294285108185847,0.008005347222222223,7.741512345679014e-05,0.001327006172839506,0.21052631578947367,0.008554139660493827,0.0028907445987654307
