predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
2014-03-25,AS14.03,2014-03-22-2014-03-24,7.8,1,0,7.933333333333334,3.700743415417188e-17,1.2,0.12745840982028828,0.05378055555768956,0.016373275462962952,0.0005462229938271605,0.001108499228395062,0.0,0.0017127700617283954,0.42424242424242425,0.03690184413580247,0.004152762345679012
2014-03-26,AS14.03,2014-03-23-2014-03-25,8.25,1,0,7.933333333333334,-0.4000000000000001,1.2666666666666666,0.10791840211309024,0.058207928242138884,0.01963949074074073,0.002272854938271605,0.0016527739197530866,0.0,0.0010625192901234568,0.3636363636363636,0.02700945216049383,0.006417037037037038
2014-03-27,AS14.03,2014-03-24-2014-03-26,7.75,1,0,7.95,-0.16666666666666666,1.2,0.1048872363617877,0.05410931712407389,0.01883573688271604,0.0024687538580246914,0.0011075810185185188,0.0,4.953703703703703e-05,0.3333333333333333,0.02938013888888889,0.004974378858024692
2014-03-28,AS14.03,2014-03-25-2014-03-27,8.0,0,1,7.933333333333334,0.11666666666666665,0.9,0.10903908012084229,0.04264167052728158,0.013624803240740743,0.002062824074074074,0.0006759143518518519,0.0,4.953703703703703e-05,0.3636363636363637,0.020683047839506172,0.006935968364197531
2014-03-29,AS14.03,2014-03-26-2014-03-28,8.6,0,1,8.0,0.08333333333333333,1.0,0.09967608093936713,0.04055575230975209,0.01221963734567901,0.0003361921296296297,0.00030990354938271607,0.0,4.953703703703703e-05,0.24242424242424243,0.02840054398148148,0.0038928858024691354
2014-03-30,AS14.03,2014-03-27-2014-03-29,8.4,0,1,8.116666666666667,-0.15,1.2,0.12375079314548265,0.03390225694595296,0.007814309413580247,0.00019047453703703704,0.00023010416666666668,0.0,0.0,0.24242424242424246,0.02906935185185185,0.0035096720679012347
2014-03-31,AS14.03,2014-03-28-2014-03-30,7.4,1,0,8.333333333333334,-0.3,1.3666666666666665,0.14423578033479867,0.03503299381997851,0.008940702160493828,0.00019047453703703704,0.00027966820987654323,0.0,0.0,0.15151515151515152,0.030558769290123453,0.0012220293209876546
2014-04-01,AS14.03,2014-03-29-2014-03-31,7.6,1,0,8.133333333333333,0.0,1.0666666666666667,0.1372205458736127,0.05875136574017412,0.022335015432098756,0.0004894367283950618,0.00010140432098765434,0.0,0.0,0.18181818181818185,0.024184066358024697,0.008033699845679013
2014-04-02,AS14.03,2014-03-30-2014-04-01,7.4,1,0,7.8,0.20000000000000004,0.6666666666666666,0.11523288000283283,0.06239489582861646,0.024491149691358013,0.0005252006172839508,0.0003424922839506173,0.0,0.0,0.21212121212121215,0.02070152777777778,0.010056666666666669
2014-04-03,AS14.03,2014-03-31-2014-04-02,7.8,1,0,7.466666666666666,0.3333333333333333,0.5333333333333333,0.0865786876762454,0.061606010802918,0.02293611496913579,0.0007776658950617285,0.00031322916666666673,0.0,0.00020889274691358024,0.24242424242424246,0.02047656635802469,0.013302534722222223
2014-04-04,AS14.03,2014-04-01-2014-04-03,7.8,0,1,7.6000000000000005,0.20000000000000004,0.6666666666666666,0.08657964427773708,0.03426998456779085,0.008555324074074075,0.0007568788580246914,0.00031322916666666673,0.0,0.00020889274691358024,0.15151515151515155,0.021995439814814815,0.08107185185185185
2014-04-05,AS14.03,2014-04-02-2014-04-04,7.6,0,1,7.666666666666667,0.13333333333333333,1.0,0.08314371770105328,0.03436894289873265,0.008911392746913578,0.0007130632716049384,9.591820987654324e-05,0.0,0.00020889274691358024,0.1818181818181818,0.02101168595679012,0.08135514660493827
