,Unnamed: 0,mood,arousal,valence,activity,screen,communication,social,gsm,amusement,system
25,2014-04-11,7.0,0.2,0.6,0.0946152502759936,0.06799881945605635,0.05534027777777775,0.0008396180555555553,0.0,0.006385312499999996,0.011783402777777776
26,2014-04-12,7.0,-1.4,1.0,0.049298857254267366,0.10746278933628843,0.08169339120370371,0.008877002314814818,0.2307692307692308,0.0061533796296296284,0.004779317129629632
27,2014-04-13,7.5,0.3333333333333333,1.0,0.11412738344393665,0.027206111117093642,0.01931297453703703,0.0022990277777777783,1.0,0.0023375115740740748,0.007154560185185186
28,2014-04-14,6.4,-1.2,0.4,0.1017234451157769,0.046845752312629316,0.017345578703703703,0.01320636574074074,0.0,0.004509004629629629,0.008083043981481481
29,2014-04-15,7.0,0.2,0.8,0.05729654885661261,0.08727184028813131,0.049730208333333366,0.01807739583333334,0.0,0.006971030092592589,0.004640196759259261
30,2014-04-16,7.2,-0.6,0.8,0.10564943114617577,0.02059069443908001,0.012326412037037037,0.0053530671296296295,0.0,0.0027209606481481464,0.002866527777777778
31,2014-04-17,6.6,0.4,0.6,0.11503845562252694,0.06323496527417942,0.047242673611111126,0.00964939814814815,0.0,0.00506230324074074,0.007208333333333331
32,2014-04-18,7.5,0.25,1.0,0.11516740722460594,0.06892311343716248,0.04826319444444443,0.010203182870370371,0.15384615384615385,0.009565601851851856,0.013044189814814816
33,2014-04-19,7.2,-0.8,0.8,0.0608869898356053,0.028257766222512287,0.01320081018518519,0.010467534722222222,0.15384615384615385,0.0005068287037037037,0.0015133333333333335
34,2014-04-20,7.2,-1.2,1.0,0.03538299274192724,0.0881218749974613,0.057757511574074084,0.017028379629629636,0.0,0.007170682870370369,0.0055877199074074076
35,2014-04-21,7.2,-0.6,1.0,0.10177745806111634,0.09058863425696348,0.06874069444444443,0.007494733796296295,0.0,0.004244780092592593,0.007506678240740741
36,2014-04-22,7.2,0.4,1.0,0.06284797975562106,0.05497913196682931,0.025740810185185186,0.016806863425925918,0.15384615384615385,0.003234270833333334,0.0062266203703703685
37,2014-04-23,7.2,-1.0,1.0,0.0809468968896285,0.054835868039064914,0.03981265046296295,0.010279548611111109,0.07692307692307693,0.011180590277777779,0.0028339814814814816
38,2014-04-24,7.2,-0.75,1.0,0.03937106618606021,0.05860722222813852,0.045419224537037055,0.006294733796296296,0.0,0.0011478703703703705,0.005211493055555554
39,2014-04-25,7.2,-1.2,1.0,0.04905272151838808,0.06655259262356493,0.04058133101851849,0.014603981481481482,0.2307692307692308,0.00970399305555555,0.018822719907407408
40,2014-04-26,7.8,-0.8,1.0,0.20016636094205967,0.06344334491149142,0.03893521990740742,0.008212372685185184,0.2307692307692308,0.013547280092592585,0.008812881944444441
41,2014-04-27,7.4,-0.6,1.0,0.018822482895967985,0.035264351861896345,0.03668520833333337,0.0060531365740740745,0.0,0.002663391203703702,0.002417013888888889
42,2014-04-28,7.0,-0.6,1.0,0.010304627529119476,0.07010798611574702,0.05453599537037039,0.006628668981481481,0.07692307692307693,0.007772303240740744,0.00498800925925926
43,2014-04-29,6.8,0.4,0.8,0.04116509714674098,0.04433270831902821,0.031711979166666675,0.027160243055555557,0.0,0.006755266203703706,0.00011717592592592593
44,2014-04-30,7.0,-0.6,1.0,0.06160851782272661,0.04297260416326698,0.03413526620370372,0.003994768518518519,0.0,0.0011989699074074073,0.00048204861111111115
45,2014-05-01,6.8,-0.2,1.0,0.02529227510600561,0.05884091433827523,0.0481538425925926,0.0057315393518518505,0.0,0.0010469212962962962,0.0039709375
46,2014-05-02,7.0,-0.2,1.0,0.006817240295425038,0.1458403472133257,0.08667408564814814,0.010336516203703705,0.5384615384615384,0.004518599537037037,0.03707613425925927
47,2014-05-03,6.75,0.25,1.0,0.05447085148853847,0.04300059026866048,0.028453865740740738,0.00830716435185185,0.4615384615384616,0.0019066782407407407,0.005776319444444446
48,2014-05-04,7.0,0.25,1.0,0.07258033493084994,0.047829594896347465,0.03807737268518519,0.0008328472222222222,0.15384615384615385,0.0031213078703703698,0.002359560185185185
49,2014-05-05,6.333333333333332,-0.3333333333333333,1.0,0.0024906600249066,0.0005675115767452451,0.0003792939814814815,0.0,0.0,5.966435185185186e-05,0.0
