predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,office,social,travel,gsm,amusement,system
2014-05-15,AS14.33,2014-05-11-2014-05-14,6.0,1,0,5.958333333333333,-0.14583333333333331,0.325,0.04478255667554087,0.1267609143512392,0.017569699074074067,0.0,0.044156704282407415,2.9403935185185188e-05,0.038461538461538464,0.00913828125,0.012327311921296295
2014-05-16,AS14.33,2014-05-12-2014-05-15,7.0,0,1,5.958333333333333,-0.14583333333333331,0.35,0.07262453849862252,0.1572783680480939,0.0261602199074074,0.0,0.052681261574074094,0.0006766290509259259,0.21153846153846154,0.010245949074074074,0.02116883969907408
2014-05-17,AS14.33,2014-05-13-2014-05-16,6.0,0,1,6.208333333333333,0.14166666666666666,0.475,0.07956552221758774,0.12796033564058162,0.02464168692129629,0.0,0.04896719907407409,0.0006766290509259259,0.40384615384615385,0.010784013310185187,0.024193347800925934
2014-05-18,AS14.33,2014-05-14-2014-05-17,6.0,0,1,6.458333333333333,0.07916666666666668,0.5583333333333333,0.04874294394602238,0.10177307291025364,0.013321591435185185,0.0,0.050452398726851866,0.0006588773148148148,0.4423076923076923,0.008499774305555556,0.019804539930555563
2014-05-19,AS14.33,2014-05-15-2014-05-18,6.2,1,0,6.25,0.012500000000000011,0.5083333333333333,0.052179654052880484,0.14263109663915302,0.01882394675925926,0.0,0.06464157986111112,0.0006588773148148148,0.4423076923076923,0.007532141203703704,0.027023504050925937
2014-05-20,AS14.33,2014-05-16-2014-05-19,6.25,1,0,6.3,-0.03749999999999999,0.4333333333333333,0.023833515312743518,0.11129350405255403,0.009827583912037037,0.0,0.05350060185185186,0.0,0.2692307692307692,0.006318272569444444,0.018126128472222225
2014-05-21,AS14.33,2014-05-17-2014-05-20,6.0,1,0,6.1125,-0.2625,0.30833333333333335,0.015483715604146821,0.11857685764216713,0.010772060185185187,0.0,0.06214226851851852,0.0,0.0576923076923077,0.00630537037037037,0.013049499421296299
2014-05-22,AS14.33,2014-05-18-2014-05-21,5.75,1,0,6.1125,-0.4916666666666667,0.175,0.01561055123352523,0.11863435764279628,0.014783532986111111,0.0,0.06869953703703705,0.0,0.0,0.008110729166666667,0.012018067129629632
2014-05-27,AS14.33,2014-05-23-2014-05-26,6.2,1,0,5.970833333333333,-0.6833333333333333,0.14583333333333331,0.07788609817348158,0.12726447048079637,0.017032262731481482,0.00037769097222222224,0.059182717013888886,0.0,0.34615384615384615,0.008805532407407408,0.016672317708333342
2014-05-28,AS14.33,2014-05-24-2014-05-27,8.2,1,0,6.0625,-0.625,0.24583333333333332,0.07591550325843574,0.11930746816926532,0.020674756944444445,0.00037769097222222224,0.04636174189814815,0.0,0.3653846153846154,0.006185457175925926,0.016099163773148156
2014-05-29,AS14.33,2014-05-25-2014-05-28,7.0,1,0,6.5125,-0.4375,0.48333333333333334,0.0981692707936866,0.1292778356400905,0.01972713831018518,0.0014133072916666667,0.04537473958333332,0.0,0.576923076923077,0.004694401041666667,0.020826550925925932
2014-05-30,AS14.33,2014-05-26-2014-05-29,6.8,0,1,6.7,-0.5833333333333333,0.65,0.10014033641277229,0.11836017360634825,0.016450983796296295,0.0014133072916666667,0.042253359374999994,2.717013888888889e-06,0.6346153846153847,0.00452808738425926,0.013935902777777776
