predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
2014-03-25,AS14.01,2014-03-21-2014-03-24,6.75,1,0,6.3500000000000005,0.45,0.375,0.14815812378750212,0.13293475405554522,0.07451318287037037,0.0004286140046296297,0.0005069907407407409,0.026251727430555552,0.003971513310185186,0.4545454545454546,0.006285002893518519,0.020107181712962965
2014-03-26,AS14.01,2014-03-22-2014-03-25,6.6,1,0,6.4875,0.525,0.45,0.13923912588778165,0.14305179108969035,0.0860752806712963,0.0004098350694444445,8.709490740740739e-06,0.01876032407407407,0.0013226562500000003,0.34090909090909094,0.003567265625,0.01292456886574074
2014-03-27,AS14.01,2014-03-23-2014-03-26,7.0,1,0,6.5375,0.325,0.475,0.10534615149531108,0.17280190683280425,0.0977241087962963,0.0005002719907407408,8.709490740740739e-06,0.030775448495370363,0.001214713541666667,0.25,0.0059317187499999995,0.013942543402777776
2014-03-28,AS14.01,2014-03-24-2014-03-27,6.4,0,1,6.5875,0.325,0.47500000000000003,0.10953853278631955,0.20367088252126614,0.10264075520833335,0.0004968460648148148,0.0005366348379629629,0.030875396412037032,0.0013516174768518521,0.3181818181818182,0.007508666087962962,0.014208816550925922
2014-03-29,AS14.01,2014-03-25-2014-03-28,8.0,0,1,6.6875,-0.024999999999999994,0.625,0.11372277416670008,0.17437730034261387,0.07832421585648149,0.0006561631944444445,0.0005279253472222222,0.02303140046296296,0.0034152864583333327,0.20454545454545453,0.008265228587962963,0.04117242766203705
2014-03-30,AS14.01,2014-03-26-2014-03-29,7.5,0,1,7.0,-0.09999999999999999,0.75,0.1061799485945408,0.13631962383993798,0.05646061921296296,0.0005315856481481482,0.0005279253472222222,0.018845685763888884,0.003567008101851851,0.2954545454545454,0.012776869212962963,0.04492707465277779
2014-03-31,AS14.01,2014-03-27-2014-03-30,7.4,1,0,7.225,-0.175,0.7875,0.09312611080740732,0.10188505497588606,0.034208744212962966,0.00038016493055555557,0.0005279253472222222,0.006043677662037037,0.003567008101851851,0.2954545454545454,0.014585891203703703,0.04276214120370372
2014-04-01,AS14.01,2014-03-28-2014-03-31,6.0,1,0,7.324999999999999,-0.22499999999999998,0.7375,0.07087482078598033,0.08566596933054153,0.02956790219907407,0.0003773755787037037,0.0,0.007245280671296294,0.003960720486111111,0.3636363636363636,0.017973498263888887,0.047864438657407415
2014-04-02,AS14.01,2014-03-29-2014-04-01,6.5,1,0,7.225,-0.024999999999999994,0.5875,0.0765611260548843,0.12111277778667434,0.04469722222222223,0.0017045167824074076,0.00026732638888888894,0.020345182291666673,0.0053542737268518536,0.2727272727272727,0.01805144675925926,0.02338191840277778
2014-04-03,AS14.01,2014-03-30-2014-04-02,6.4,1,0,6.85,0.008333333333333331,0.5041666666666667,0.08498957618897275,0.15883236401403947,0.056848449074074076,0.0024214641203703707,0.000529134837962963,0.028898145254629637,0.005202552083333335,0.25,0.017229534143518518,0.027439942129629635
2014-04-04,AS14.01,2014-03-31-2014-04-03,6.2,0,1,6.574999999999999,-0.16666666666666666,0.31666666666666665,0.08502595173569752,0.20767096644405414,0.09486805844907406,0.0026420486111111115,0.000529134837962963,0.037539800347222235,0.0052577662037037055,0.34090909090909094,0.016529169560185183,0.033376212384259266
2014-04-05,AS14.01,2014-04-01-2014-04-04,6.8,0,1,6.2749999999999995,-0.11666666666666665,0.26666666666666666,0.09907190931668158,0.20924092304030506,0.09529916666666666,0.00252267650462963,0.000529134837962963,0.039668104745370386,0.0051850231481481495,0.27272727272727276,0.0157627662037037,0.030236197916666673
2014-04-06,AS14.01,2014-04-02-2014-04-05,6.5,0,1,6.4750000000000005,-0.2666666666666667,0.41666666666666663,0.09921167418935896,0.16921350694640921,0.083117115162037,0.0009375318287037037,0.0002618084490740741,0.026135526620370383,0.0010569097222222223,0.25,0.012322346643518518,0.06893698784722221
2014-04-07,AS14.01,2014-04-03-2014-04-06,6.5,1,0,6.4750000000000005,-0.5375,0.375,0.08983447139042011,0.12901909433029315,0.07280342013888888,0.00022058449074074073,0.0,0.017144403935185192,0.0010569097222222223,0.25000000000000006,0.00930800636574074,0.07078649884259258
2014-04-08,AS14.01,2014-04-04-2014-04-07,6.6,1,0,6.5,-0.4041666666666667,0.4375,0.09019250850688931,0.09558317418865583,0.052308434606481484,0.00013347222222222222,4.949942129629629e-05,0.012286698495370372,0.001176021412037037,0.18181818181818185,0.006858614004629629,0.0668193460648148
2014-04-09,AS14.01,2014-04-05-2014-04-08,7.4,1,0,6.6,-0.5541666666666666,0.42083333333333334,0.07735194527039499,0.10345852430978857,0.0638707175925926,0.000188828125,4.949942129629629e-05,0.013932890625,0.0007181481481481481,0.13636363636363638,0.012417792245370367,0.06346955150462961
2014-04-10,AS14.01,2014-04-06-2014-04-09,7.4,1,0,6.75,-0.6541666666666666,0.5208333333333333,0.0776973983526158,0.13302408565525656,0.07628873553240739,0.000188828125,4.949942129629629e-05,0.021060037615740743,0.00017432581018518518,0.2272727272727273,0.014918952546296294,0.025673920717592592
2014-04-11,AS14.01,2014-04-07-2014-04-10,7.0,0,1,6.975,-0.5666666666666667,0.5958333333333333,0.08133622479072156,0.13831568576947406,0.08070328414351852,0.000188828125,0.00011661458333333332,0.023528952546296302,0.00017432581018518518,0.29545454545454547,0.019428015046296297,0.015541197916666666
2014-04-12,AS14.01,2014-04-08-2014-04-11,7.25,0,1,7.1,-0.7,0.7333333333333334,0.0886651200154072,0.14028462384930918,0.06907590277777777,0.00032761574074074073,6.711516203703702e-05,0.020986675347222226,9.905671296296297e-05,0.27272727272727276,0.023852254050925926,0.022631739004629628
2014-04-13,AS14.01,2014-04-09-2014-04-12,8.0,0,1,7.2625,-0.7875000000000001,0.8375,0.08789562081764962,0.13059040220316362,0.06073542245370369,0.00027225983796296297,6.711516203703702e-05,0.014069172453703708,0.00011361400462962963,0.25,0.020148559027777783,0.021838932291666665
2014-04-14,AS14.01,2014-04-10-2014-04-13,7.2,1,0,7.4125,-0.9,0.8375,0.06130492442316012,0.09716291955913657,0.046035535300925925,0.0005107233796296296,6.711516203703702e-05,0.005990908564814816,0.00011361400462962963,0.1590909090909091,0.018148043981481485,0.016721568287037036
2014-04-15,AS14.01,2014-04-11-2014-04-14,6.4,1,0,7.3625,-1.1,0.7875,0.0625359767419084,0.12230571180444072,0.0506792650462963,0.0007691811342592594,0.0,0.01104666087962963,0.00019782696759259265,0.04545454545454546,0.030895740740740744,0.01919423321759259
2014-04-16,AS14.01,2014-04-12-2014-04-15,7.2,1,0,7.2125,-0.8,0.7875000000000001,0.06506746441882458,0.13115518228530332,0.059034701967592584,0.0005346614583333335,0.0,0.022132896412037042,0.00012296875000000003,0.25,0.02791074074074074,0.014253463541666664
2014-04-26,AS14.01,2014-04-22-2014-04-25,7.6,0,1,7.45,-0.05,0.95,0.07446982319672982,0.19122115161614842,0.10781441550925928,0.0008319212962962963,0.0,0.019865092592592594,0.00033130787037037037,0.15909090909090912,0.0189937818287037,0.021302112268518518
2014-04-27,AS14.01,2014-04-23-2014-04-26,7.5,0,1,7.5,-0.15000000000000002,0.95,0.10504962814721552,0.19119727719506183,0.08237154513888889,0.0007995543981481482,0.0,0.022601866319444445,0.0016934982638888894,0.2727272727272727,0.01617126736111111,0.017089476273148142
2014-04-28,AS14.01,2014-04-24-2014-04-27,7.6,1,0,7.475,-0.2,0.95,0.10117293681351508,0.1656336834467948,0.06357243055555557,0.0007473234953703704,0.0,0.021157630208333333,0.0016934982638888894,0.25,0.01953583333333333,0.01701385706018518
2014-04-29,AS14.01,2014-04-25-2014-04-28,7.0,1,0,7.475,-0.30000000000000004,0.8999999999999999,0.09336602039960622,0.13299870659355761,0.04911999710648149,0.0014860850694444444,0.0,0.020391996527777775,0.0015453964120370374,0.2727272727272727,0.011096779513888887,0.015595240162037033
2014-04-30,AS14.01,2014-04-26-2014-04-29,7.8,1,0,7.425,-0.3125,0.95,0.09179031662277548,0.11534636284190196,0.03915327546296296,0.0014251157407407407,0.0,0.015136762152777778,0.0014836660879629633,0.20454545454545456,0.014699227430555555,0.028716657986111113
2014-05-01,AS14.01,2014-04-27-2014-04-30,8.0,1,0,7.4750000000000005,-0.36250000000000004,0.8875,0.07599098847690358,0.09709863714666832,0.04199691261574074,0.002431351273148148,0.0,0.008541822916666667,0.0009108217592592592,0.06818181818181819,0.015796756365740742,0.02807133391203704
2014-05-02,AS14.01,2014-04-28-2014-05-01,7.6,0,1,7.6,-0.4625,0.8875,0.07763757456407691,0.12550254339214278,0.05866332465277778,0.006253990162037036,8.130208333333336e-05,0.022695387731481484,0.0009108217592592592,0.3181818181818182,0.012789363425925928,0.0303688744212963
2014-05-03,AS14.01,2014-04-29-2014-05-02,8.0,0,1,7.6,-0.3125,0.9375,0.0920539987536711,0.13788879628879608,0.06800518229166666,0.008003107638888887,8.130208333333336e-05,0.017913365162037037,0.0009108217592592592,0.2727272727272727,0.009330017361111113,0.02780615740740741
2014-05-04,AS14.01,2014-04-30-2014-05-03,8.0,0,1,7.85,-0.3,0.9375,0.084299657845088,0.13879372684905927,0.07004549189814814,0.008860494791666665,8.130208333333336e-05,0.017317638888888893,0.0012049450231481481,0.2954545454545454,0.011836128472222226,0.013855095486111111
