predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,social,gsm,amusement,system
2014-03-24,AS14.19,2014-03-22-2014-03-23,6.0,1,0,6.8,-1.1,0.6000000000000001,0.05801985365599108,0.033289178235939285,0.012124288194444438,0.0008057407407407408,0.3666666666666667,0.0,0.02208489583333333
2014-03-25,AS14.19,2014-03-23-2014-03-24,5.5,1,0,6.5,-0.6000000000000001,0.6000000000000001,0.07167494238046662,0.018169097220180213,0.02133456597222222,0.0003913136574074074,0.3,0.0001511863425925926,0.005538287037037038
2014-03-26,AS14.19,2014-03-24-2014-03-25,6.0,1,0,5.75,-0.825,0.325,0.11357052639244201,0.040117563656358816,0.04262257523148148,0.0,0.5666666666666667,0.0001511863425925926,0.008315381944444441
2014-03-27,AS14.19,2014-03-25-2014-03-26,6.6,1,0,5.75,-0.925,0.325,0.11108321642524269,0.05325471063868868,0.04189400462962963,0.0008087152777777777,0.6000000000000001,0.0,0.011362581018518513
2014-03-28,AS14.19,2014-03-26-2014-03-27,6.6,0,1,6.3,-0.3,0.5,0.12055971730351955,0.046347586794032,0.0316762962962963,0.0019105613425925926,0.4666666666666667,0.0014034606481481483,0.010366203703703704
2014-03-29,AS14.19,2014-03-27-2014-03-28,7.4,0,1,6.6,-0.3,0.8999999999999999,0.14053843675077077,0.036612407394029475,0.019598744212962968,0.0012539293981481481,0.5666666666666667,0.004660688657407408,0.010020474537037036
2014-03-30,AS14.19,2014-03-28-2014-03-29,7.0,0,1,7.0,-0.19999999999999998,1.2,0.14341326252533398,0.025949687494171987,0.012639733796296298,0.00015208333333333336,0.7,0.00375072337962963,0.008447303240740738
2014-03-31,AS14.19,2014-03-29-2014-03-30,7.2,1,0,7.2,-0.1,1.0,0.10123896519870293,0.016074444441883648,0.009566180555555557,0.0,0.5666666666666667,0.0004934953703703705,0.02017500578703703
2014-04-01,AS14.19,2014-03-30-2014-03-31,6.4,1,0,7.1,-0.4,0.9,0.09732233495872533,0.041760931709022404,0.03413991319444444,0.0,0.4,0.0,0.021617199074074063
2014-04-02,AS14.19,2014-03-31-2014-04-01,7.6,1,0,6.800000000000001,-0.2,0.6,0.13179391442162258,0.056493304400808256,0.05762821759259258,0.0,0.26666666666666666,0.0,0.00838561921296296
2014-04-03,AS14.19,2014-04-01-2014-04-02,6.6,1,0,7.0,-0.1,0.6,0.1053151920725372,0.03139899306275226,0.03432321759259258,0.0002761400462962963,0.13333333333333336,0.0,0.006808842592592593
2014-04-04,AS14.19,2014-04-02-2014-04-03,7.0,0,1,7.1,-0.1,0.8,0.07512035118837557,0.028855891208405843,0.02091986689814815,0.0002761400462962963,0.16666666666666669,0.0,0.007173269675925926
2014-04-05,AS14.19,2014-04-03-2014-04-04,8.0,0,1,6.8,-0.1,0.5,0.11504915074835706,0.04097428820199436,0.026312459490740743,0.0012697106481481485,0.4333333333333333,0.0,0.012297390046296293
2014-04-06,AS14.19,2014-04-04-2014-04-05,7.25,0,1,7.5,-0.4,0.8,0.14648845998554305,0.03566815973156028,0.01853724537037037,0.0015785648148148152,0.7333333333333333,0.0020890162037037036,0.012232621527777772
2014-04-07,AS14.19,2014-04-05-2014-04-06,6.6,1,0,7.625,-0.925,1.1,0.11508993621711341,0.02712017361488607,0.01590146990740741,0.0003088541666666666,0.6666666666666666,0.0020890162037037036,0.0081444849537037
2014-04-08,AS14.19,2014-04-06-2014-04-07,6.8,1,0,6.925,-1.125,0.8,0.13882951778245717,0.03650048612444489,0.026931637731481484,0.0012417824074074074,0.6666666666666666,0.0,0.01313816550925925
2014-04-18,AS14.19,2014-04-16-2014-04-17,6.8,0,1,6.8,-0.7,1.0,0.08934060603408028,0.03841366897440621,0.07258556134259259,0.0026196527777777776,0.2,0.0,0.002233350694444444
2014-04-19,AS14.19,2014-04-17-2014-04-18,6.8,0,1,6.8,-0.9,1.0,0.08319911297852473,0.04672728587079933,0.050690792824074064,0.0005668229166666668,0.16666666666666669,0.0013259953703703706,0.0018311342592592591
2014-04-20,AS14.19,2014-04-18-2014-04-19,7.6,0,1,6.8,-0.7,0.9,0.0876239573467987,0.025592453701904525,0.0239855787037037,0.0018744444444444449,0.33333333333333337,0.0013259953703703706,0.00251214699074074
2014-04-21,AS14.19,2014-04-19-2014-04-20,6.4,1,0,7.199999999999999,-0.1,1.0,0.10613718272480475,0.01647456596846934,0.008452083333333332,0.0023154976851851856,0.33333333333333337,0.0,0.006962476851851852
2014-04-22,AS14.19,2014-04-20-2014-04-21,6.8,1,0,7.0,0.0,1.1,0.11771342456049745,0.020076851850306547,0.010631481481481478,0.17447705439814815,0.33333333333333337,0.0,0.008036741898148148
2014-04-23,AS14.19,2014-04-21-2014-04-22,6.0,1,0,6.6,0.19999999999999998,1.1,0.13524034119517447,0.03830454860986383,0.03150300347222223,0.1741833912037037,0.43333333333333335,0.0,0.006310873842592593
2014-04-24,AS14.19,2014-04-22-2014-04-23,6.6,1,0,6.4,-0.2,1.1,0.12382883318806225,0.04620287036868158,0.04689974537037038,0.0012652546296296296,0.4,0.0,0.00565542824074074
2014-04-25,AS14.19,2014-04-23-2014-04-24,7.25,0,1,6.3,-0.8,0.9,0.10812460589632308,0.035108680559529204,0.03584043981481482,0.0011178645833333333,0.3333333333333333,0.0,0.004283217592592592
2014-04-26,AS14.19,2014-04-24-2014-04-25,7.75,0,1,6.925,-0.675,0.775,0.09118874824631598,0.03262747106176836,0.027660787037037053,0.0014974363425925925,0.3666666666666667,0.0031625578703703703,0.007740596064814816
2014-04-27,AS14.19,2014-04-25-2014-04-26,6.333333333333332,0,1,7.5,0.125,1.125,0.1629389136470759,0.023421874991445636,0.016462216435185188,0.0014974363425925925,0.43333333333333335,0.0031625578703703703,0.021184062500000007
2014-04-28,AS14.19,2014-04-26-2014-04-27,6.4,1,0,7.041666666666666,-0.25,1.1666666666666667,0.1469846790540304,0.025483223377830454,0.01724756365740741,0.0022927662037037035,0.3666666666666667,0.0,0.01909248263888889
2014-04-29,AS14.19,2014-04-27-2014-04-28,7.2,1,0,6.366666666666666,-0.75,0.7166666666666667,0.07432331628303492,0.03472703124224036,0.03851162615740742,0.005761377314814816,0.26666666666666666,0.0,0.006190306712962959
2014-04-30,AS14.19,2014-04-28-2014-04-29,7.0,1,0,6.800000000000001,0.2,0.6,0.06473121137366644,0.03027346641929061,0.03386646412037038,0.004471539351851853,0.33333333333333337,0.0,0.009363489583333334
2014-05-01,AS14.19,2014-04-29-2014-04-30,6.8,1,0,7.1,0.4,0.7,0.03511456678169514,0.03120574651492966,0.020668547453703702,0.0031498611111111107,0.6000000000000001,2.9658564814814808e-05,0.011543223379629632
2014-05-02,AS14.19,2014-04-30-2014-05-01,7.8,0,1,6.9,0.1,0.8,0.08540580985138223,0.03632111110345083,0.023516394675925922,0.004085578703703704,0.4666666666666667,2.9658564814814808e-05,0.00809002314814815
2014-05-03,AS14.19,2014-05-01-2014-05-02,7.4,0,1,7.3,0.1,1.0,0.15928508328299534,0.026480590277523926,0.018444513888888882,0.0019386458333333339,0.36666666666666664,0.0,0.008616122685185187
2014-05-04,AS14.19,2014-05-02-2014-05-03,6.6,0,1,7.6,0.4,1.1,0.19121200525584073,0.02680000579605501,0.0192820775462963,5.252314814814815e-05,0.8,0.0,0.009847482638888887
2014-05-05,AS14.19,2014-05-03-2014-05-04,7.0,1,0,7.0,0.0,0.9,0.12978437878150484,0.034014276627589164,0.033799322916666666,0.002821568287037037,0.5,0.0,0.026425202546296295
