predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,social,travel,weather,gsm,amusement,system
2014-04-25,AS14.27,2014-04-23-2014-04-24,7.6,0,1,7.8,0.3,0.7,0.07931232927055115,0.039882395827659844,0.01728538773148148,0.008411857638888888,0.002340260416666667,0.0,0.19444444444444442,0.0022525,0.010445086805555559
2014-04-26,AS14.27,2014-04-24-2014-04-25,9.333333333333334,0,1,7.6,0.8999999999999999,0.6,0.11360731792717085,0.044201365732760345,0.01915039930555555,0.007094062499999999,0.0018765740740740746,0.00017801504629629631,0.2777777777777778,0.0016502719907407403,0.012971423611111112
2014-04-27,AS14.27,2014-04-25-2014-04-26,8.0,0,1,8.466666666666667,0.9333333333333333,1.1333333333333333,0.2508884803921569,0.0502688773141967,0.018303211805555553,0.006162748842592592,0.003957216435185184,0.0005273842592592593,0.6111111111111112,0.0009552719907407405,0.01693783564814815
2014-04-28,AS14.27,2014-04-26-2014-04-27,7.8,1,0,8.666666666666668,0.5333333333333333,1.2333333333333334,0.2434989095500459,0.07135500579382535,0.030766342592592595,0.01677103587962963,0.004418466435185184,0.000349369212962963,0.6388888888888888,0.0002452488425925927,0.01858527777777778
2014-04-29,AS14.27,2014-04-27-2014-04-28,7.2,1,0,7.9,0.30000000000000004,0.8,0.12839474288337918,0.07100348957986745,0.028726956018518525,0.02423684606481482,0.004868958333333331,0.0,0.25,0.000925248842592593,0.011669577546296295
2014-04-30,AS14.27,2014-04-28-2014-04-29,6.6,1,0,7.5,-0.5,0.6000000000000001,0.10954861111111105,0.050568206016388215,0.012733807870370373,0.020368634259259263,0.004407708333333331,0.0,0.19444444444444442,0.0017045775462962967,0.009485341435185184
2014-05-01,AS14.27,2014-04-29-2014-04-30,7.6,1,0,6.9,0.0,0.4,0.08820641762452104,0.06343707177236127,0.02324103587962964,0.0241274537037037,0.0,0.0,0.1111111111111111,0.003390150462962963,0.011827418981481482
2014-05-02,AS14.27,2014-04-30-2014-05-01,7.2,0,1,7.1,0.8,0.6000000000000001,0.1006525383141762,0.0694270601951414,0.03072661458333334,0.018313831018518512,0.0018154166666666668,0.0,0.05555555555555555,0.005538078703703704,0.012455208333333334
2014-05-03,AS14.27,2014-05-01-2014-05-02,6.4,0,1,7.4,-0.3,0.7,0.11591834291187737,0.04838902198606069,0.02357011574074074,0.007397708333333331,0.0018154166666666668,0.0,0.05555555555555555,0.004656608796296297,0.010100104166666662
2014-05-04,AS14.27,2014-05-02-2014-05-03,7.4,0,1,6.800000000000001,0.09999999999999998,0.3,0.10503472222222221,0.049282407392230304,0.03036206597222222,0.005899780092592592,0.0012382870370370367,0.0,0.08333333333333333,0.001484103009259259,0.009434201388888884
2014-05-05,AS14.27,2014-05-03-2014-05-04,7.666666666666668,1,0,6.9,0.5,0.3,0.08858251633986927,0.06291398147466007,0.03544356481481482,0.015667957175925926,0.0012382870370370367,0.0,0.05555555555555555,0.00030246527777777786,0.01850355902777777
