predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-03-21,AS14.05,2014-03-17-2014-03-20,6.8625,0.4625,0.7375,0.11217862285815687,7.25
2014-03-22,AS14.05,2014-03-18-2014-03-21,7.175,0.5625,0.8875,0.10388542334235916,3.75
2014-03-23,AS14.05,2014-03-19-2014-03-22,6.2375,0.0,0.38749999999999996,0.08022669488668045,4.4
2014-03-24,AS14.05,2014-03-20-2014-03-23,5.65,-0.6,-0.04999999999999999,0.0681146029670679,3.75
2014-03-25,AS14.05,2014-03-21-2014-03-24,4.7875,-1.35,-0.5,0.04013437113871424,5.333333333333333
2014-03-26,AS14.05,2014-03-22-2014-03-25,4.308333333333334,-1.6,-0.6666666666666666,0.03782666241505735,5.5
2014-03-27,AS14.05,2014-03-23-2014-03-26,4.745833333333334,-1.225,-0.3541666666666667,0.04299554162968721,5.8
2014-03-28,AS14.05,2014-03-24-2014-03-27,5.095833333333333,-1.025,-0.05416666666666668,0.04097878238106802,6.2
2014-03-29,AS14.05,2014-03-25-2014-03-28,5.708333333333333,-0.525,0.3458333333333333,0.0506759601549633,6.4
2014-03-30,AS14.05,2014-03-26-2014-03-29,5.975,-0.375,0.5125,0.06654003361653875,6.2
2014-03-31,AS14.05,2014-03-27-2014-03-30,6.1499999999999995,-0.45,0.65,0.07546078372213892,6.8
2014-04-01,AS14.05,2014-03-28-2014-03-31,6.4,-0.4,0.8500000000000001,0.07000214910098594,7.0
2014-04-02,AS14.05,2014-03-29-2014-04-01,6.6000000000000005,-0.4,0.95,0.07820249971265103,7.0
2014-04-03,AS14.05,2014-03-30-2014-04-02,6.75,-0.35000000000000003,0.95,0.0703782395685771,7.2
2014-04-04,AS14.05,2014-03-31-2014-04-03,7.0,-0.4,0.95,0.06483623349834254,7.0
2014-04-05,AS14.05,2014-04-01-2014-04-04,7.05,-0.5,0.95,0.06136503394980812,7.5
2014-04-06,AS14.05,2014-04-02-2014-04-05,7.175,-0.5,0.95,0.059155653582089116,6.8
2014-04-07,AS14.05,2014-04-03-2014-04-06,7.125,-0.55,0.95,0.06021477780184918,6.75
2014-04-08,AS14.05,2014-04-04-2014-04-07,7.0125,-0.36250000000000004,0.9375,0.06374158007279515,6.75
2014-04-09,AS14.05,2014-04-05-2014-04-08,6.95,-0.1,0.6875,0.07465864424378628,7.0
2014-04-10,AS14.05,2014-04-06-2014-04-09,6.825,-0.037500000000000006,0.625,0.09574126640538533,7.2
2014-04-11,AS14.05,2014-04-07-2014-04-10,6.925,0.2625,0.625,0.07973738690287474,7.0
2014-04-12,AS14.05,2014-04-08-2014-04-11,6.9875,0.375,0.5875,0.08667652586713015,7.0
2014-04-13,AS14.05,2014-04-09-2014-04-12,7.05,-0.03749999999999998,0.8375,0.07772004511599094,7.5
2014-04-14,AS14.05,2014-04-10-2014-04-13,7.175,-0.01666666666666665,0.9,0.06784715277935756,6.4
2014-04-15,AS14.05,2014-04-11-2014-04-14,6.975,-0.5166666666666666,0.75,0.08994123402249363,7.0
2014-04-16,AS14.05,2014-04-12-2014-04-15,6.975,-0.5166666666666666,0.8,0.08061155866764838,7.2
2014-04-17,AS14.05,2014-04-13-2014-04-16,7.0249999999999995,-0.31666666666666665,0.75,0.09469920214062548,6.6
2014-04-18,AS14.05,2014-04-14-2014-04-17,6.800000000000001,-0.30000000000000004,0.65,0.09492697018527306,7.5
2014-04-19,AS14.05,2014-04-15-2014-04-18,7.074999999999999,0.06250000000000001,0.8,0.09828796071248032,7.2
2014-04-20,AS14.05,2014-04-16-2014-04-19,7.125,-0.1875,0.8,0.09918557095722849,7.2
2014-04-21,AS14.05,2014-04-17-2014-04-20,7.125,-0.3375,0.8500000000000001,0.08161896135616636,7.2
2014-04-22,AS14.05,2014-04-18-2014-04-21,7.2749999999999995,-0.5875,0.95,0.0783037119658137,7.2
2014-04-23,AS14.05,2014-04-19-2014-04-22,7.2,-0.55,0.95,0.06522385509856748,7.2
2014-04-24,AS14.05,2014-04-20-2014-04-23,7.2,-0.6,1.0,0.07023883186207328,7.2
2014-04-25,AS14.05,2014-04-21-2014-04-24,7.2,-0.4875,1.0,0.07123585022310652,7.2
