predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-03-29,AS14.17,2014-03-25-2014-03-28,7.2749999999999995,0.42500000000000004,0.85,0.118057440887335,6.8
2014-03-30,AS14.17,2014-03-26-2014-03-29,7.1000000000000005,0.45000000000000007,0.75,0.15487382764595842,8.0
2014-03-31,AS14.17,2014-03-27-2014-03-30,7.3,0.65,0.8,0.13982288671874007,7.25
2014-04-01,AS14.17,2014-03-28-2014-03-31,7.3125,0.675,0.9,0.14166110769238882,7.4
2014-04-02,AS14.17,2014-03-29-2014-04-01,7.362500000000001,0.675,0.9,0.11559599824103188,7.5
2014-04-03,AS14.17,2014-03-30-2014-04-02,7.5375,0.5875,0.9375,0.08581811050745668,7.2
2014-04-04,AS14.17,2014-03-31-2014-04-03,7.3374999999999995,0.3875,0.9375,0.11478563501726059,7.0
2014-04-05,AS14.17,2014-04-01-2014-04-04,7.275,0.11250000000000002,0.8875,0.13024812651103326,7.0
2014-04-06,AS14.17,2014-04-02-2014-04-05,7.175,0.012500000000000011,0.8875,0.14083897793290726,7.25
2014-04-07,AS14.17,2014-04-03-2014-04-06,7.1125,0.012500000000000011,1.0125,0.12751682655226815,7.0
2014-04-08,AS14.17,2014-04-04-2014-04-07,7.0625,0.21250000000000002,1.0125,0.10871584692128533,7.0
2014-04-09,AS14.17,2014-04-05-2014-04-08,7.0625,0.4625,1.0625,0.07527319127776069,7.0
2014-04-10,AS14.17,2014-04-06-2014-04-09,7.0625,0.475,1.0625,0.05529609977195568,6.75
2014-04-11,AS14.17,2014-04-07-2014-04-10,6.9375,0.6625,1.0,0.07126755584062827,7.2
2014-04-12,AS14.17,2014-04-08-2014-04-11,6.9875,0.5125,1.0,0.11086109018906525,7.2
2014-04-13,AS14.17,2014-04-09-2014-04-12,7.0375,0.5125,1.0,0.1458330418692157,7.2
2014-04-14,AS14.17,2014-04-10-2014-04-13,7.0874999999999995,0.39999999999999997,1.0,0.13744118864602964,7.0
2014-04-15,AS14.17,2014-04-11-2014-04-14,7.15,0.35000000000000003,1.0,0.13352630240702396,7.0
2014-04-16,AS14.17,2014-04-12-2014-04-15,7.1,0.35,1.0,0.10724196102364461,7.2
2014-04-17,AS14.17,2014-04-13-2014-04-16,7.1,0.45,1.0,0.09359720515151367,7.0
2014-04-18,AS14.17,2014-04-14-2014-04-17,7.05,0.6,1.0,0.10371891913115747,7.0
2014-04-19,AS14.17,2014-04-15-2014-04-18,7.05,0.65,1.0,0.12957896449077916,7.0
2014-04-20,AS14.17,2014-04-16-2014-04-19,7.05,0.8,1.0,0.14582972705761246,7.2
2014-04-21,AS14.17,2014-04-17-2014-04-20,7.05,0.7,1.0,0.14827749751719121,7.4
2014-04-22,AS14.17,2014-04-18-2014-04-21,7.15,0.7,1.0,0.1412888776300338,6.6
2014-04-23,AS14.17,2014-04-19-2014-04-22,7.050000000000001,0.6,1.0,0.10680562228365664,7.25
2014-04-24,AS14.17,2014-04-20-2014-04-23,7.112500000000001,0.6,1.0,0.08295476688320823,7.2
2014-04-25,AS14.17,2014-04-21-2014-04-24,7.1125,0.75,1.0,0.08011789240956613,7.2
