predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-03-26,AS14.03,2014-03-22-2014-03-25,7.9,-0.09999999999999998,1.2,0.1287858787460892,8.25
2014-03-27,AS14.03,2014-03-23-2014-03-26,8.0125,-0.17500000000000004,1.2,0.10372710186989369,7.75
2014-03-28,AS14.03,2014-03-24-2014-03-27,7.9,-0.0625,1.025,0.10446436569602348,8.0
2014-03-29,AS14.03,2014-03-25-2014-03-28,7.95,-0.037500000000000006,1.05,0.10794913208539834,8.6
2014-03-30,AS14.03,2014-03-26-2014-03-29,8.15,0.012499999999999997,1.15,0.115601395144188,8.4
2014-03-31,AS14.03,2014-03-27-2014-03-30,8.1875,-0.1625,1.15,0.1339757736757817,7.4
2014-04-01,AS14.03,2014-03-28-2014-03-31,8.1,-0.12499999999999997,1.1749999999999998,0.12908523139997619,7.6
2014-04-02,AS14.03,2014-03-29-2014-04-01,8.0,0.1,0.9,0.12726899444178727,7.4
2014-04-03,AS14.03,2014-03-30-2014-04-02,7.699999999999999,0.2,0.65,0.10609669457385375,7.8
2014-04-04,AS14.03,2014-03-31-2014-04-03,7.55,0.25,0.65,0.08584312935717998,7.8
2014-04-05,AS14.03,2014-04-01-2014-04-04,7.65,0.2,0.85,0.08671137331236771,7.6
2014-04-06,AS14.03,2014-04-02-2014-04-05,7.65,0.4,1.0,0.09096477268319902,6.8
2014-04-07,AS14.03,2014-04-03-2014-04-06,7.5,0.39999999999999997,1.05,0.09048574198277917,7.4
2014-04-08,AS14.03,2014-04-04-2014-04-07,7.4,0.44999999999999996,1.05,0.10559261258004064,7.4
2014-04-09,AS14.03,2014-04-05-2014-04-08,7.299999999999999,0.5,1.0,0.10977369471731688,7.8
2014-04-10,AS14.03,2014-04-06-2014-04-09,7.3500000000000005,0.35,1.0,0.10419726863621327,7.4
2014-04-11,AS14.03,2014-04-07-2014-04-10,7.5,0.4,1.05,0.11202086454370264,7.6
2014-04-12,AS14.03,2014-04-08-2014-04-11,7.550000000000001,0.39999999999999997,1.05,0.10605190116438662,7.666666666666668
2014-04-13,AS14.03,2014-04-09-2014-04-12,7.616666666666666,0.3833333333333333,1.0,0.11185351449086661,7.4
2014-04-14,AS14.03,2014-04-10-2014-04-13,7.5166666666666675,0.2833333333333333,1.0,0.10835734170611158,7.0
2014-04-15,AS14.03,2014-04-11-2014-04-14,7.416666666666667,0.18333333333333335,0.95,0.10456480835676474,7.6
2014-04-16,AS14.03,2014-04-12-2014-04-15,7.416666666666668,0.18333333333333335,0.8999999999999999,0.10440653716917117,8.0
2014-04-17,AS14.03,2014-04-13-2014-04-16,7.5,0.30000000000000004,0.9,0.10133924390508682,7.25
2014-04-18,AS14.03,2014-04-14-2014-04-17,7.4625,0.3125,0.8375,0.11701966995162796,7.5
2014-04-19,AS14.03,2014-04-15-2014-04-18,7.5875,0.3125,0.8875,0.11226462424702845,7.8
2014-04-20,AS14.03,2014-04-16-2014-04-19,7.6375,0.4125,0.8875,0.13443331888903112,7.5
2014-04-21,AS14.03,2014-04-17-2014-04-20,7.5125,0.275,0.8875,0.1424544358912811,7.4
2014-04-22,AS14.03,2014-04-18-2014-04-21,7.550000000000001,0.2625,0.95,0.11245107556088238,7.6
2014-04-23,AS14.03,2014-04-19-2014-04-22,7.575000000000001,0.36250000000000004,0.8999999999999999,0.11719595845123586,7.0
2014-04-24,AS14.03,2014-04-20-2014-04-23,7.375,0.36250000000000004,0.8999999999999999,0.09523594401311333,7.4
2014-04-25,AS14.03,2014-04-21-2014-04-24,7.35,0.25000000000000006,0.9,0.08502305776614366,7.5
2014-04-26,AS14.03,2014-04-22-2014-04-25,7.375,-0.04999999999999999,0.9,0.10635351106357178,7.5
