Unnamed: 0,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2014-05-13,7.5,-0.25,0.75,0.05427813780879583,5407.47499895096,2.0,0.0,1634.3150000000005,3263.034,125.265,0,0,14.125,48.437,93.593,0.0,0.0,22.11,0
2014-05-14,5.2,-1.0,-0.4,0.062171744331514976,6067.96900010109,7.0,1.0,2639.153,3261.0330000000013,141.609,0,0,0.0,62.052,512.613,23.2,0.0,30.497,0
2014-05-15,6.4,0.2,0.4,0.054496304533692336,8698.70900130272,9.0,4.0,2112.834,5518.2069999999985,0.0,0,0,39.219,69.465,217.19100000000003,0.0,0.0,0.0,0
2014-05-16,7.0,0.0,1.0,0.021811648278147,4695.734002113342,3.0,0.0,717.0249999999999,1739.3339999999994,0.0,0,0,0.0,46.41199999999999,575.7579999999998,0.0,0.0,5.029,0
2014-05-17,7.6,-0.4,1.0,0.03005230340723862,5039.252000570299,1.0,0.0,2311.96,3430.633000000001,0.0,0,0,0.0,44.292,252.347,0.0,0.0,21.213,0
2014-05-18,7.2,-0.2,0.6,0.026736111111111096,5945.0240008831015,4.0,2.0,1312.8509999999994,4030.8590000000004,11.897,0,0,0.0,57.46600000000001,223.05900000000003,0.0,0.0,0.0,0
2014-05-19,7.4,0.25,0.75,0.007986111111111114,2916.7369999885555,1.0,1.0,557.235,1889.453,12.04,0,0,0.0,65.623,391.11300000000006,0.0,0.0,0.0,0
2014-05-20,7.0,0.0,1.0,0.04450887793133785,2971.6399996280675,5.0,1.0,1065.035,1458.8229999999999,0.0,0,0,0.0,31.353,395.141,0.0,0.0,0.0,0
2014-05-21,6.2,0.2,0.4,0.0510416666666667,2280.1799991130824,0.0,2.0,927.4639999999997,1214.9399999999996,8.402000000000001,0,0,0.0,72.87099999999998,51.438,0.0,0.0,4.009,0
2014-05-22,6.6,0.6,0.8,0.042136437908496686,2992.290999412536,1.0,2.0,876.1449999999999,2184.172,0.0,0,0,0.0,73.486,36.485,0.0,0.0,0.0,0
2014-05-23,6.8,-0.2,0.6,0.011229669507959656,3744.2699997425043,1.0,0.0,857.5360000000003,1365.385,95.77799999999999,0,0,0.0,50.345,659.9799999999998,0.0,34.409,0.0,0
2014-05-24,7.2,0.0,0.8,0.011447603234842322,1551.6969993114474,0.0,0.0,322.0920000000001,754.465,0.0,0,0,0.0,68.185,142.219,0.0,0.0,0.0,0
2014-05-25,7.0,0.25,1.0,0.04596280602636538,6859.747000217441,3.0,0.0,1230.517,875.8229999999999,0.0,0,0,0.0,48.40200000000001,19.062,0.0,0.0,0.0,0
2014-05-26,7.0,0.8,1.0,0.002735433604336043,2361.5380012989044,1.0,1.0,565.9789999999998,1536.63,0.0,0,0,0.0,61.729,137.684,0.0,0.0,0.0,0
2014-05-27,6.2,0.5,0.6666666666666666,0.06439944767151781,3875.860000848766,3.0,1.0,1172.0749999999996,1462.263,0.0,0,0,0.0,55.153999999999996,200.74400000000003,0.0,0.0,0.0,0
2014-05-28,6.6,0.0,0.5,0.09822330765912596,10057.185000658032,8.0,4.0,2055.8279999999995,2280.96,0.0,0,0,0.0,66.32000000000001,126.869,544.4879999999998,0.0,0.0,0
2014-05-29,7.0,-0.4,0.8,0.01857181693744216,4196.082999229433,0.0,0.0,2042.371,2922.1649999999986,0.0,0,0,0.0,50.695,197.06700000000004,0.0,0.0,0.0,0
2014-05-30,7.4,0.2,1.2,0.03568424788578982,5724.5250012874585,12.0,0.0,807.1159999999999,3738.605,0.0,0,0,0.0,45.191,252.197,0.0,0.0,5.039,0
2014-05-31,7.0,1.0,1.0,0.2125195620196316,1705.0779998302469,0.0,0.0,1063.1150000000002,624.496,0.0,0,0,0.0,7.019,0.0,0.0,0.0,0.0,0
2014-06-01,6.833333333333332,-1.0,0.6666666666666666,0.047362751785379936,5012.920998811721,5.0,0.0,1593.2899999999993,2309.3140000000008,0.0,0,0,0.0,81.069,759.9680000000002,0.0,0.0,0.0,0
