predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
2014-04-06,AS14.29,2014-04-02-2014-04-05,7.75,0,1,7.9875,-0.3,0.825,0.12682027641408475,0.05046390913978771,0.017581484375000005,0.0,0.00768585648148148,0.02436993055555556,0.00343058738425926,0.08928571428571427,0.0005181973379629628,0.0015480063657407409
2014-04-07,AS14.29,2014-04-03-2014-04-06,7.2,1,0,7.8,-0.3625,0.65,0.11708378232819491,0.07015158853873057,0.02111047743055556,0.0,0.007602569444444444,0.03866620949074073,0.00343058738425926,0.1607142857142857,0.0004978761574074073,0.0016071527777777779
2014-04-08,AS14.29,2014-04-04-2014-04-07,7.8,1,0,7.7875,-0.26249999999999996,0.6375000000000001,0.11876326551122773,0.09113710358600925,0.022906171875,0.0,0.0061481973379629625,0.05554971643518518,0.0031680960648148154,0.1607142857142857,0.0006342824074074073,0.001993799189814815
2014-04-09,AS14.29,2014-04-05-2014-04-08,7.6,1,0,7.7375,-0.15,0.7,0.14937345832853446,0.12269447627580829,0.03363843750000001,0.0,0.009928721064814813,0.06963037326388888,0.0014467100694444445,0.21428571428571427,0.002152609953703704,0.005457951388888887
2014-04-10,AS14.29,2014-04-06-2014-04-09,8.6,1,0,7.5875,-0.24999999999999997,0.6,0.12900385714427004,0.11925494502677961,0.035647482638888894,0.0,0.00918831886574074,0.07087801793981481,0.0005294820601851852,0.17857142857142855,0.002152609953703704,0.0057038020833333316
2014-04-11,AS14.29,2014-04-07-2014-04-10,7.2,0,1,7.800000000000001,-0.14999999999999997,0.75,0.14225597027458434,0.1128273350669554,0.035175532407407416,0.0,0.010128122106481481,0.06033484664351852,0.0005294820601851852,0.14285714285714285,0.0022949739583333333,0.006169456018518517
2014-04-12,AS14.29,2014-04-08-2014-04-11,8.25,0,1,7.8,0.05,0.85,0.09814821025632411,0.10037133390773778,0.035231510416666674,7.86545138888889e-05,0.010681192129629629,0.04831544560185186,0.0005294820601851852,0.14285714285714285,0.0024486082175925934,0.005485141782407406
2014-04-13,AS14.29,2014-04-09-2014-04-12,8.2,0,1,7.9125,0.5,0.7875,0.09262393375694308,0.06504828992265242,0.02742409143518519,7.86545138888889e-05,0.007380133101851854,0.028927265625,0.000400078125,0.08928571428571427,0.0007124565972222222,0.0022221180555555557
2014-04-20,AS14.29,2014-04-16-2014-04-19,7.5,0,1,7.6,-0.012499999999999983,0.5625,0.09054176276985344,0.1005440451370345,0.049078478009259255,2.9050925925925925e-06,0.10456178819444445,0.048474233217592595,0.0016647193287037036,0.3214285714285714,0.007734852430555555,0.004149728009259261
2014-04-21,AS14.29,2014-04-17-2014-04-20,7.2,1,0,7.525,-0.13749999999999998,0.5,0.08467365702326761,0.07500291956105716,0.04300839988425926,0.0,0.10334392650462963,0.03817050636574074,0.00047626157407407415,0.21428571428571427,0.0014762789351851849,0.003382219328703705
