indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
1,2014-04-04,AS14.28,2014-04-01-2014-04-03,7.433333333333334,-0.06666666666666667,0.5499999999999999,0.1069795694754528,5.75,1.0
2,2014-04-05,AS14.28,2014-04-02-2014-04-04,6.8500000000000005,-0.2333333333333333,0.5499999999999999,0.10641155808325188,7.6,2.0
3,2014-04-06,AS14.28,2014-04-03-2014-04-05,7.116666666666667,-0.43333333333333335,0.6833333333333332,0.10129292928735756,7.2,3.0
4,2014-04-07,AS14.28,2014-04-04-2014-04-06,6.8500000000000005,-0.6333333333333333,0.4666666666666666,0.0550062577366848,8.0,4.0
5,2014-04-08,AS14.28,2014-04-05-2014-04-07,7.6000000000000005,-0.39999999999999997,0.8833333333333333,0.050593268816654234,7.8,5.0
6,2014-04-09,AS14.28,2014-04-06-2014-04-08,7.666666666666667,-0.19999999999999998,0.9500000000000001,0.07425681182018974,7.0,6.0
7,2014-04-10,AS14.28,2014-04-07-2014-04-09,7.6000000000000005,-0.3333333333333333,1.0833333333333333,0.15145475644585338,7.0,7.0
8,2014-04-11,AS14.28,2014-04-08-2014-04-10,7.266666666666667,-0.7333333333333334,0.8333333333333334,0.18884857260390478,7.4,8.0
9,2014-04-12,AS14.28,2014-04-09-2014-04-11,7.133333333333333,-0.8666666666666667,0.5,0.2669752931371056,7.8,9.0
10,2014-04-13,AS14.28,2014-04-10-2014-04-12,7.3999999999999995,-0.7833333333333333,0.5833333333333334,0.19809052160103593,7.2,10.0
11,2014-04-14,AS14.28,2014-04-11-2014-04-13,7.466666666666666,-0.65,0.6666666666666666,0.13761603824248242,6.8,11.0
19,2014-04-22,AS14.28,2014-04-19-2014-04-21,7.516666666666667,-0.3833333333333333,0.7777777777777777,0.042495197212926585,7.25,19.0
20,2014-04-23,AS14.28,2014-04-20-2014-04-22,7.683333333333334,-0.4666666666666666,1.0,0.08806446044714955,7.0,20.0
21,2014-04-24,AS14.28,2014-04-21-2014-04-23,7.416666666666667,-0.22222222222222224,1.0,0.10934147577522997,8.0,21.0
22,2014-04-25,AS14.28,2014-04-22-2014-04-24,7.416666666666667,-0.20555555555555557,1.0666666666666667,0.12383317954128825,7.0,22.0
23,2014-04-26,AS14.28,2014-04-23-2014-04-25,7.333333333333333,-0.022222222222222237,1.0666666666666667,0.1148771973480142,8.0,23.0
24,2014-04-27,AS14.28,2014-04-24-2014-04-26,7.666666666666667,-0.13333333333333333,1.0666666666666667,0.09417570291854523,7.25,24.0
25,2014-04-28,AS14.28,2014-04-25-2014-04-27,7.416666666666667,0.016666666666666663,0.8333333333333334,0.07217910928083808,7.5,25.0
26,2014-04-29,AS14.28,2014-04-26-2014-04-28,7.583333333333333,-0.08333333333333333,0.8333333333333334,0.05950303255633169,7.0,26.0
27,2014-04-30,AS14.28,2014-04-27-2014-04-29,7.25,-0.15,0.7666666666666666,0.048499575858919196,6.2,27.0
28,2014-05-01,AS14.28,2014-04-28-2014-04-30,6.8999999999999995,-0.3,0.6666666666666666,0.04098499453791395,6.4,28.0
29,2014-05-02,AS14.28,2014-04-29-2014-05-01,6.533333333333334,-0.3333333333333333,0.4666666666666666,0.029363061602594314,6.8,29.0
30,2014-05-03,AS14.28,2014-04-30-2014-05-02,6.466666666666668,-0.43333333333333335,0.5333333333333333,0.056784272948373515,7.4,30.0
31,2014-05-04,AS14.28,2014-05-01-2014-05-03,6.866666666666667,-0.3666666666666667,0.7999999999999999,0.06465110355773963,6.8,31.0
32,2014-05-05,AS14.28,2014-05-02-2014-05-04,7.0,-0.3,0.8888888888888888,0.05522716116819251,7.0,32.0
