indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
0,2014-03-25,AS14.03,2014-03-22-2014-03-24,7.933333333333334,3.700743415417188e-17,1.2,0.12745840982028828,7.8,0.0
1,2014-03-26,AS14.03,2014-03-23-2014-03-25,7.933333333333334,-0.4000000000000001,1.2666666666666666,0.10791840211309024,8.25,1.0
2,2014-03-27,AS14.03,2014-03-24-2014-03-26,7.95,-0.16666666666666666,1.2,0.1048872363617877,7.75,2.0
3,2014-03-28,AS14.03,2014-03-25-2014-03-27,7.933333333333334,0.11666666666666665,0.9,0.10903908012084229,8.0,3.0
4,2014-03-29,AS14.03,2014-03-26-2014-03-28,8.0,0.08333333333333333,1.0,0.09967608093936713,8.6,4.0
5,2014-03-30,AS14.03,2014-03-27-2014-03-29,8.116666666666667,-0.15,1.2,0.12375079314548265,8.4,5.0
15,2014-04-09,AS14.03,2014-04-06-2014-04-08,7.2,0.26666666666666666,1.0,0.1082222804132104,7.8,15.0
16,2014-04-10,AS14.03,2014-04-07-2014-04-09,7.533333333333334,0.4000000000000001,1.0666666666666667,0.11333901968653869,7.4,16.0
17,2014-04-11,AS14.03,2014-04-08-2014-04-10,7.533333333333334,0.4666666666666666,1.0666666666666667,0.10133984046192697,7.6,17.0
18,2014-04-12,AS14.03,2014-04-09-2014-04-11,7.599999999999999,0.39999999999999997,1.0,0.10679223856406066,7.666666666666668,18.0
19,2014-04-13,AS14.03,2014-04-10-2014-04-12,7.555555555555556,0.3111111111111111,1.0,0.11843060821941485,7.4,19.0
20,2014-04-14,AS14.03,2014-04-11-2014-04-13,7.555555555555556,0.24444444444444446,1.0,0.10845432256975061,7.0,20.0
21,2014-04-15,AS14.03,2014-04-12-2014-04-14,7.355555555555557,0.17777777777777778,0.9333333333333332,0.09935705005176447,7.6,21.0
22,2014-04-16,AS14.03,2014-04-13-2014-04-15,7.333333333333333,0.13333333333333333,0.8666666666666667,0.09686293546846673,8.0,22.0
23,2014-04-17,AS14.03,2014-04-14-2014-04-16,7.533333333333334,0.3333333333333333,0.8666666666666667,0.10907314448471517,7.25,23.0
24,2014-04-18,AS14.03,2014-04-15-2014-04-17,7.616666666666667,0.4166666666666667,0.85,0.1250608046962349,7.5,24.0
25,2014-04-19,AS14.03,2014-04-16-2014-04-18,7.583333333333333,0.35000000000000003,0.9166666666666666,0.10983449948890751,7.8,25.0
26,2014-04-20,AS14.03,2014-04-17-2014-04-19,7.516666666666667,0.2833333333333333,0.85,0.14098836878039248,7.5,26.0
27,2014-04-21,AS14.03,2014-04-18-2014-04-20,7.6000000000000005,0.2833333333333333,0.9333333333333332,0.14298616573758602,7.4,27.0
28,2014-04-22,AS14.03,2014-04-19-2014-04-21,7.566666666666667,0.35000000000000003,0.9333333333333332,0.12530940644804012,7.6,28.0
29,2014-04-23,AS14.03,2014-04-20-2014-04-22,7.5,0.2833333333333334,0.9333333333333332,0.08685135223851381,7.0,29.0
30,2014-04-24,AS14.03,2014-04-21-2014-04-23,7.333333333333333,0.4000000000000001,0.8666666666666667,0.07803037960950214,7.4,30.0
31,2014-04-25,AS14.03,2014-04-22-2014-04-24,7.333333333333333,0.26666666666666666,0.8666666666666667,0.10641547534460107,7.5,31.0
32,2014-04-26,AS14.03,2014-04-23-2014-04-25,7.3,-0.20000000000000004,0.9333333333333332,0.11085280993115469,7.5,32.0
33,2014-04-27,AS14.03,2014-04-24-2014-04-26,7.466666666666666,-0.48333333333333334,1.0,0.16043698693031225,7.6,33.0
34,2014-04-28,AS14.03,2014-04-25-2014-04-27,7.533333333333334,-0.8833333333333333,1.0,0.14695398010458927,7.0,34.0
35,2014-04-29,AS14.03,2014-04-26-2014-04-28,7.366666666666667,-1.0166666666666666,1.0,0.1391076041448057,7.2,35.0
36,2014-04-30,AS14.03,2014-04-27-2014-04-29,7.266666666666667,-1.1333333333333333,1.0,0.08895880344164575,7.0,36.0
37,2014-05-01,AS14.03,2014-04-28-2014-04-30,7.066666666666666,-1.0666666666666667,1.0,0.09700552646502285,7.2,37.0
38,2014-05-02,AS14.03,2014-04-29-2014-05-01,7.133333333333333,-0.8666666666666666,1.0,0.11492564121536493,7.6,38.0
39,2014-05-03,AS14.03,2014-04-30-2014-05-02,7.266666666666666,-1.0666666666666667,1.1333333333333333,0.12015266603865254,7.75,39.0
40,2014-05-04,AS14.03,2014-05-01-2014-05-03,7.516666666666667,-0.7999999999999999,1.1333333333333333,0.13656156290774274,7.4,40.0
41,2014-05-05,AS14.03,2014-05-02-2014-05-04,7.583333333333333,-0.9333333333333332,1.0666666666666667,0.11315275359313781,7.25,41.0
