predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,weather,gsm,amusement,system
2014-04-13,AS14.25,2014-04-11-2014-04-12,6.6,0,1,7.375,-0.225,0.55,0.09992826820752604,0.04448972222843656,0.016553159722222217,0.0,0.0001224537037037037,0.028095034722222224,0.0,0.0,0.3157894736842105,0.00023572337962962965,0.07169324652777777
2014-04-14,AS14.25,2014-04-12-2014-04-13,6.4,1,0,6.8,-0.30000000000000004,0.5,0.04158391578886306,0.040464363429281426,0.024729195601851845,0.0,0.00043334490740740735,0.008732650462962961,0.0,0.00031053240740740737,0.15789473684210525,0.001595821759259259,0.00911421875
2014-04-15,AS14.25,2014-04-13-2014-04-14,6.5,1,0,6.5,0.09999999999999998,0.30000000000000004,0.06485324789016912,0.078588165504237,0.05427067129629629,0.0,0.0003168229166666666,0.00887972800925926,0.0,0.0003512210648148148,0.2631578947368421,0.001595821759259259,0.01188387152777778
2014-04-16,AS14.25,2014-04-14-2014-04-15,7.2,1,0,6.45,0.175,0.1,0.085921986472132,0.07099816551501002,0.046401747685185186,0.0,0.0,0.006578478009259261,0.0004989988425925924,0.00023266203703703705,0.23684210526315788,0.0,0.0152637962962963
2014-04-17,AS14.25,2014-04-15-2014-04-16,6.5,1,0,6.85,-0.024999999999999994,0.3,0.0930319716223991,0.06953982639781854,0.04613700810185187,0.0,0.0009510011574074075,0.004441608796296296,0.0006278993055555554,0.00022109953703703704,0.2631578947368421,0.00034976273148148144,0.01391818865740741
2014-04-18,AS14.25,2014-04-16-2014-04-17,6.25,0,1,6.85,0.1,0.3,0.11355025160062768,0.1454501794044066,0.0857900173611111,0.0,0.003290885416666667,0.03564460648148148,0.001202019675925926,2.912615740740741e-05,0.2631578947368421,0.00034976273148148144,0.017303049768518517
2014-04-19,AS14.25,2014-04-17-2014-04-18,7.5,0,1,6.375,-0.125,0.0,0.09775564897906394,0.1697979919005323,0.10121831597222221,0.0,0.0023398842592592594,0.036149212962962966,0.0019834201388888887,0.0,0.5,5.8072916666666674e-05,0.03212030671296295
2014-04-20,AS14.25,2014-04-18-2014-04-19,6.8,0,1,6.875,-0.5,0.0,0.11491956249960097,0.10335269097376751,0.06492303240740743,0.0,0.00014554398148148147,0.011814496527777775,0.000910300925925926,0.0,0.5789473684210527,0.0008819965277777779,0.02519873263888888
2014-04-21,AS14.25,2014-04-19-2014-04-20,7.4,1,0,7.15,-0.375,0.0,0.0918719417853224,0.07026923612450009,0.04172497106481482,0.0,0.00014554398148148147,0.009723663194444444,0.00021515625,0.0003043923611111111,0.18421052631578946,0.0011835358796296299,0.012486458333333339
2014-04-22,AS14.25,2014-04-20-2014-04-21,8.25,1,0,7.1,-0.2,0.4,0.05912828947368419,0.089238952551451,0.04336457175925926,0.0,0.0,0.018505399305555555,0.004325306712962965,0.0006027430555555556,0.4473684210526316,0.002252974537037037,0.02023100694444445
2014-04-23,AS14.25,2014-04-21-2014-04-22,6.5,1,0,7.825,-0.07500000000000001,0.9,0.10916332589512286,0.12078302662267736,0.05337379050925925,0.0,0.00052546875,0.018695532407407407,0.00437205439814815,0.0002983506944444445,0.6052631578947368,0.0019979340277777777,0.041965451388888894
2014-04-24,AS14.25,2014-04-22-2014-04-23,6.0,1,0,7.375,-0.125,0.5,0.10182000633589425,0.11644343749930466,0.06116241898148148,0.0,0.0008883101851851851,0.011862719907407402,0.00026190393518518517,5.2818287037037044e-05,0.39473684210526316,0.00010457175925925926,0.04126326967592594
2014-04-25,AS14.25,2014-04-23-2014-04-24,6.25,0,1,6.25,-0.85,0.0,0.0808511248852158,0.10724586226873925,0.07130957754629633,0.0,0.0003628414351851851,0.014102991898148141,0.003640902777777778,0.00029180555555555557,0.3421052631578947,0.0007271643518518518,0.02468746527777778
2014-05-01,AS14.25,2014-04-29-2014-04-30,7.0,1,0,6.1,-0.19999999999999996,-0.5,0.0957463347197264,0.14131141202731265,0.08633977430555556,0.0,0.0,0.0036198668981481485,0.0009160069444444444,0.00013230324074074075,0.6578947368421053,0.008157592592592596,0.061184160879629655
2014-05-02,AS14.25,2014-04-30-2014-05-01,6.5,0,1,6.6,-0.09999999999999998,0.0,0.09782611118954304,0.1457701215134175,0.08441684027777778,0.0,0.0010324884259259263,0.012601336805555554,0.002033790509259259,0.00011658564814814814,0.6578947368421053,0.0016378067129629635,0.06043096643518521
2014-05-03,AS14.25,2014-05-01-2014-05-02,6.4,0,1,6.75,-0.875,0.2,0.11236617816620634,0.10460436342077124,0.06516943287037039,0.0,0.0010849826388888892,0.014124467592592591,0.0034510532407407406,8.726273148148148e-05,0.8157894736842105,0.0009905671296296297,0.023090387731481483
2014-05-04,AS14.25,2014-05-02-2014-05-03,7.2,0,1,6.45,-0.5,0.0,0.09843445419103312,0.10287005208570653,0.05335787037037038,0.00018025462962962966,5.249421296296296e-05,0.013796712962962964,0.0022469502314814817,0.0,0.3684210526315789,0.0034007870370370372,0.03416591435185185
2014-05-05,AS14.25,2014-05-03-2014-05-04,6.666666666666668,1,0,6.800000000000001,0.375,0.3,0.08151439948070041,0.11292399304470532,0.046952216435185205,0.00018025462962962966,0.0,0.012273582175925926,0.007776718749999998,0.0002389293981481481,0.13157894736842105,0.023786550925925926,0.029524039351851855
