predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,office,social,travel,gsm,amusement,system
2014-05-13,AS14.33,2014-05-11-2014-05-12,5.0,1,0,6.0,-0.375,0.45,0.017590419583414466,0.12070732060681891,0.009088159722222225,0.0,0.047410364583333336,2.3304398148148147e-05,0.038461538461538464,0.0048175520833333325,0.008428385416666668
2014-05-14,AS14.33,2014-05-12-2014-05-13,6.833333333333332,1,0,5.5,-0.125,0.25,0.08199064622932561,0.1986286979141058,0.031288524305555544,0.0,0.04253958912037038,3.5503472222222224e-05,0.07692307692307693,0.009878119212962964,0.021594016203703704
2014-05-15,AS14.33,2014-05-13-2014-05-14,6.0,1,0,5.916666666666666,0.08333333333333334,0.2,0.07197469376766727,0.13281450809565953,0.02605123842592591,0.0,0.04090304398148149,3.5503472222222224e-05,0.038461538461538464,0.013459010416666667,0.016226238425925923
2014-05-16,AS14.33,2014-05-14-2014-05-15,7.0,0,1,6.416666666666666,-0.16666666666666666,0.45,0.06325843076791941,0.11592803818208197,0.021031915509259258,0.0,0.0628229340277778,0.0013177546296296297,0.34615384615384615,0.010613778935185187,0.02074366319444446
2014-05-17,AS14.33,2014-05-15-2014-05-16,6.0,0,1,6.5,0.2,0.75,0.08715635066750822,0.12310616318550373,0.023232135416666667,0.0,0.05703135416666669,0.0013177546296296297,0.7692307692307692,0.008109016203703705,0.032160457175925944
2014-05-18,AS14.33,2014-05-16-2014-05-17,6.0,0,1,6.5,0.325,0.6666666666666666,0.03422745712412536,0.08761810763842531,0.005611267361111111,0.0,0.03808186342592593,0.0,0.5384615384615384,0.006385769675925926,0.018865416666666666
2014-05-19,AS14.33,2014-05-17-2014-05-18,6.2,1,0,6.0,-0.175,0.26666666666666666,0.017202957438252748,0.16215603009280233,0.014415758101851852,0.0,0.07225180555555555,0.0,0.1153846153846154,0.006955266203703703,0.02188655092592593
2014-05-20,AS14.33,2014-05-18-2014-05-19,6.25,1,0,6.1,-0.4,0.2,0.013439573501361678,0.13496890046668275,0.014043900462962963,0.0,0.06891934027777778,0.0,0.0,0.0062507754629629615,0.017386840277777784
2014-05-21,AS14.33,2014-05-19-2014-05-20,6.0,1,0,6.225,-0.35,0.35,0.013764473770040895,0.07499768519153194,0.007128362268518519,0.0,0.052032731481481485,0.0,0.0,0.005655474537037038,0.004212447916666667
2014-05-22,AS14.33,2014-05-20-2014-05-21,5.75,1,0,6.125,-0.5833333333333333,0.15,0.017781528965688784,0.10229981481890982,0.015523165509259262,0.0,0.0684797337962963,0.0,0.0,0.009970682870370371,0.006649293981481481
2014-05-27,AS14.33,2014-05-25-2014-05-26,6.2,1,0,5.825,-0.575,0.16666666666666666,0.1383358382044283,0.15201199651868255,0.016220376157407405,0.0007553819444444445,0.04808990162037036,0.0,0.6153846153846154,0.005109866898148147,0.022183912037037054
2014-05-28,AS14.33,2014-05-26-2014-05-27,8.2,1,0,5.800000000000001,-0.5,0.2,0.06395286077756718,0.13318904513838115,0.019177893518518514,0.0007553819444444445,0.04312284722222222,0.0,0.6153846153846154,0.0047075405092592585,0.010597818287037038
2014-05-29,AS14.33,2014-05-27-2014-05-28,7.0,1,0,7.199999999999999,-0.3,0.8,0.05800270338294491,0.10654367476149841,0.023233900462962958,0.002071232638888889,0.04265957754629629,0.0,0.5384615384615384,0.004278935185185186,0.01946918981481481
2014-05-30,AS14.33,2014-05-28-2014-05-29,6.8,0,1,7.6,-0.6666666666666666,1.1,0.1363278120479774,0.10353130207431538,0.013724074074074074,0.002071232638888889,0.04138387152777777,5.434027777777778e-06,0.6538461538461539,0.00434863425925926,0.017273987268518514
