predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,weather,gsm,amusement,system
2014-03-25,AS14.09,2014-03-23-2014-03-24,6.2,1,0,7.0,0.625,0.375,0.056249999999999994,0.07575384259499886,0.03668734953703705,0.0003153472222222223,2.3674768518518508e-05,0.005332685185185185,0.0025702372685185186,0.0,0.03333333333333334,0.21415150462962965,0.002217783564814815
2014-03-26,AS14.09,2014-03-24-2014-03-25,7.75,1,0,6.725,0.45,0.15,0.052430555555555564,0.07605426505759907,0.03222821759259261,0.0009294675925925928,8.302662037037035e-05,0.0059383912037037035,0.0016378645833333332,0.00010088541666666664,0.03333333333333334,0.02924232638888887,0.0023817303240740743
2014-03-27,AS14.09,2014-03-25-2014-03-26,7.8,1,0,6.975,0.45,0.275,0.056005010315355125,0.09122812500844399,0.022699166666666677,0.0009691493055555557,6.516203703703702e-05,0.0025569791666666666,0.00018792824074074076,0.00010088541666666664,0.2,0.03901817129629628,0.0059726504629629635
2014-03-28,AS14.09,2014-03-26-2014-03-27,8.25,0,1,7.775,0.04999999999999999,0.775,0.056699454759799574,0.07361949652295423,0.013286070601851855,0.0003550289351851851,5.810185185185185e-06,0.004748055555555556,5.844907407407408e-06,8.331018518518518e-05,0.2,0.030075237268518525,0.005277881944444444
2014-03-29,AS14.09,2014-03-27-2014-03-28,8.0,0,1,8.025,-0.325,0.9,0.05343088624338624,0.08470431713456358,0.019864664351851854,0.0003244849537037038,3.527777777777778e-05,0.004602638888888889,0.005698952546296296,8.331018518518518e-05,0.16666666666666669,0.04671214120370371,0.00458058449074074
2014-03-30,AS14.09,2014-03-28-2014-03-29,7.75,0,1,8.125,-0.325,1.0,0.0810350529100529,0.10407674190346844,0.03541773726851853,0.0003244849537037038,3.527777777777778e-05,0.0027926273148148146,0.006605734953703703,0.0,0.3,0.05091804976851852,0.006013292824074074
2014-03-31,AS14.09,2014-03-29-2014-03-30,7.0,1,0,7.875,-0.7,1.0,0.09712409420289858,0.09367053239571826,0.04034574074074075,0.00012500578703703702,0.0,0.0039394675925925925,0.0009126273148148148,0.0002932291666666667,0.26666666666666666,0.03671492476851853,0.010684189814814811
2014-04-01,AS14.09,2014-03-30-2014-03-31,7.6,1,0,7.375,-0.6,0.6,0.09764492753623191,0.08957289350943431,0.03968245949074074,0.0006879803240740739,2.3726851851851854e-05,0.0029053125,0.0033355497685185176,0.0002932291666666667,0.2,0.030408333333333346,0.011663726851851849
2014-04-02,AS14.09,2014-03-31-2014-04-01,6.2,1,0,7.3,-0.1,0.4,0.08159722222222225,0.11426499421673789,0.04990239004629629,0.0012784375,2.3726851851851854e-05,0.0006784895833333332,0.004129415509259258,0.0,0.26666666666666666,0.036421082175925934,0.016907569444444444
2014-04-03,AS14.09,2014-04-01-2014-04-02,7.6,1,0,6.9,0.1,0.3,0.06062383286647993,0.09578860533044294,0.03447695601851851,0.000715462962962963,0.0,0.0008155555555555555,0.0007938657407407407,0.00019018518518518522,0.23333333333333334,0.032555167824074076,0.02115671875
2014-04-04,AS14.09,2014-04-02-2014-04-03,7.25,0,1,6.9,0.1,0.3,0.1111446661998132,0.05634292245049169,0.01565226851851852,0.0005630208333333335,2.337962962962963e-05,0.0014088831018518515,0.008731313657407409,0.00019018518518518522,0.16666666666666669,0.017005243055555556,0.011284114583333333
2014-04-05,AS14.09,2014-04-03-2014-04-04,7.5,0,1,7.425,-0.375,0.675,0.12847222222222215,0.0754196643470614,0.02956685763888888,0.0008394791666666669,2.337962962962963e-05,0.0021756018518518517,0.010322760416666668,0.0,0.23333333333333334,0.026083721064814824,0.005020040509259258
2014-04-06,AS14.09,2014-04-04-2014-04-05,6.8,0,1,7.375,-0.375,0.75,0.09583333333333335,0.07163043403101188,0.03544336226851852,0.0002764583333333334,5.856481481481483e-06,0.0015944386574074075,0.0015914467592592592,0.0,0.13333333333333333,0.029953981481481488,0.0019288020833333331
2014-04-07,AS14.09,2014-04-05-2014-04-06,6.2,1,0,7.15,-0.2,0.775,0.12725694444444446,0.0730656308059891,0.03420515625000001,0.0002992476851851851,2.9149305555555557e-05,0.0021390509259259258,0.0,0.0001401851851851852,0.0,0.03343121527777779,0.0020027314814814816
2014-04-08,AS14.09,2014-04-06-2014-04-07,7.2,1,0,6.5,-0.45,0.4,0.10850694444444445,0.07242087386686492,0.031967546296296306,0.0007410185185185185,4.090277777777778e-05,0.0032499247685185183,0.002014826388888889,0.0006630555555555556,0.0,0.030301770833333335,0.0027003877314814816
2014-04-09,AS14.09,2014-04-07-2014-04-08,6.5,1,0,6.7,-0.25,0.3,0.08229166666666668,0.054452581030351145,0.025222204861111118,0.0013688020833333334,2.3582175925925926e-05,0.0019417245370370367,0.004271435185185185,0.0005228703703703704,0.03333333333333334,0.1097947222222222,0.0022794039351851855
2014-04-10,AS14.09,2014-04-08-2014-04-09,6.0,1,0,6.85,0.125,0.425,0.06029265873015874,0.04837284722537907,0.019896481481481487,0.0010622858796296296,5.972222222222222e-06,0.00036315393518518516,0.002407152777777778,0.0,0.13333333333333336,0.11201611689814812,0.0039020486111111113
2014-04-11,AS14.09,2014-04-09-2014-04-10,6.8,0,1,6.25,0.5,0.125,0.0322420634920635,0.037394027788605955,0.014710659722222227,0.00013525462962962962,0.0,0.0013000752314814815,0.00015054398148148148,0.0,0.13333333333333336,0.01714674768518518,0.0033183680555555553
2014-04-12,AS14.09,2014-04-10-2014-04-11,7.0,0,1,6.4,0.375,0.3,0.07232142857142856,0.04467976852285639,0.009213935185185188,0.00013743634259259262,0.0,0.0011358275462962962,0.0034659027777777787,0.0,0.03333333333333334,0.009331695601851849,0.0006968518518518519
2014-04-13,AS14.09,2014-04-11-2014-04-12,6.0,0,1,6.9,0.0,0.7,0.09186507936507936,0.04863217592239377,0.014062604166666666,0.00013743634259259262,0.0,0.0,0.0034659027777777787,0.0,0.06666666666666667,0.010632592592592591,0.0003536226851851853
2014-04-14,AS14.09,2014-04-12-2014-04-13,5.8,1,0,6.5,-0.4,0.4,0.12083333333333332,0.02348616319398085,0.01254730324074074,0.0,0.0,0.0,0.0023787094907407407,0.0,0.1,0.008218929398148148,0.0004183622685185186
2014-04-15,AS14.09,2014-04-13-2014-04-14,6.0,1,0,5.9,-0.5,-0.1,0.12777777777777768,0.01180575810096882,0.003993883101851853,0.0,2.910300925925926e-05,0.0,0.0028284780092592593,0.0,0.1,0.004378194444444445,0.0005131828703703704
2014-04-16,AS14.09,2014-04-14-2014-04-15,5.5,1,0,5.9,-0.1,-0.1,0.08593749999999994,0.015179895831754909,0.004527303240740741,0.0008609722222222223,2.910300925925926e-05,0.0,0.00044976851851851845,0.0,0.13333333333333333,0.00882793402777778,0.001135115740740741
2014-04-17,AS14.09,2014-04-15-2014-04-16,7.0,1,0,5.75,-0.25,-0.125,0.05206304112554114,0.013823373842018616,0.004968003472222222,0.0008609722222222223,0.0,0.0,0.0,0.0,0.06666666666666667,0.008462320601851852,0.0007568634259259261
2014-04-18,AS14.09,2014-04-16-2014-04-17,6.6,0,1,6.25,-0.25,0.25,0.06302047732968785,0.016205034726471806,0.008859236111111115,0.00021129629629629629,0.0,0.0,0.00024898148148148154,0.0,0.06666666666666667,0.0062007523148148135,0.0002709722222222222
2014-04-19,AS14.09,2014-04-17-2014-04-18,8.0,0,1,6.8,-0.6,0.675,0.11259741554298973,0.02647922454056916,0.01032715277777778,0.0006755266203703704,0.00041870370370370374,0.0002205844907407408,0.0003770312500000001,0.0,0.16666666666666669,0.01238825231481481,0.000982667824074074
