indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
1,2014-03-26,AS14.19,2014-03-22-2014-03-25,6.275,-0.9625,0.4625,0.08579519002421654,6.0,1.0
2,2014-03-27,AS14.19,2014-03-23-2014-03-26,6.125,-0.7625000000000001,0.4625,0.09137907940285465,6.6,2.0
3,2014-03-28,AS14.19,2014-03-24-2014-03-27,6.025,-0.5625,0.4125,0.11706512184798079,6.6,3.0
4,2014-03-29,AS14.19,2014-03-25-2014-03-28,6.175000000000001,-0.6125,0.6125,0.12581082658800674,7.4,4.0
5,2014-03-30,AS14.19,2014-03-26-2014-03-29,6.65,-0.25,0.8500000000000001,0.1319864899144268,7.0,5.0
6,2014-03-31,AS14.19,2014-03-27-2014-03-30,6.9,-0.2,0.95,0.12088870097473685,7.2,6.0
7,2014-04-01,AS14.19,2014-03-28-2014-03-31,7.05,-0.30000000000000004,1.05,0.12036779874202966,6.4,7.0
8,2014-04-02,AS14.19,2014-03-29-2014-04-01,7.0,-0.15000000000000002,0.8,0.11651643981016276,7.6,8.0
9,2014-04-03,AS14.19,2014-03-30-2014-04-02,7.050000000000001,-0.25,0.75,0.10131876351563127,6.6,9.0
10,2014-04-04,AS14.19,2014-03-31-2014-04-03,6.950000000000001,-0.15000000000000002,0.7000000000000001,0.10345713280499907,7.0,10.0
11,2014-04-05,AS14.19,2014-04-01-2014-04-04,6.9,-0.1,0.5499999999999999,0.11018217141044712,8.0,11.0
12,2014-04-06,AS14.19,2014-04-02-2014-04-05,7.3,-0.25,0.8,0.1108044055869593,7.25,12.0
13,2014-04-07,AS14.19,2014-04-03-2014-04-06,7.2125,-0.5125,0.8,0.11506954348273524,6.6,13.0
14,2014-04-08,AS14.19,2014-04-04-2014-04-07,7.2125,-0.7625,0.8,0.1426589888840001,6.8,14.0
24,2014-04-18,AS14.19,2014-04-14-2014-04-17,6.75,-0.5,0.95,0.11384396821061225,6.8,24.0
25,2014-04-19,AS14.19,2014-04-15-2014-04-18,6.7,-0.8500000000000001,1.0,0.09359435180322127,6.8,25.0
26,2014-04-20,AS14.19,2014-04-16-2014-04-19,6.8,-0.7,0.95,0.08848228169043948,7.6,26.0
27,2014-04-21,AS14.19,2014-04-17-2014-04-20,7.0,-0.5,1.0,0.09466814785166475,6.4,27.0
28,2014-04-22,AS14.19,2014-04-18-2014-04-21,6.9,-0.35,1.0,0.10266869095364808,6.8,28.0
29,2014-04-23,AS14.19,2014-04-19-2014-04-22,6.8999999999999995,0.04999999999999999,1.05,0.12068876195998962,6.0,29.0
30,2014-04-24,AS14.19,2014-04-20-2014-04-23,6.7,-0.1,1.1,0.12077112887427985,6.6,30.0
31,2014-04-25,AS14.19,2014-04-21-2014-04-24,6.449999999999999,-0.30000000000000004,1.0,0.12168247354574878,7.25,31.0
32,2014-04-26,AS14.19,2014-04-22-2014-04-25,6.6625,-0.4375,0.9375,0.1075087907171891,7.75,32.0
33,2014-04-27,AS14.19,2014-04-23-2014-04-26,6.9,-0.3375,1.0125,0.1355317597716995,6.333333333333332,33.0
34,2014-04-28,AS14.19,2014-04-24-2014-04-27,6.983333333333333,-0.4625,0.9708333333333333,0.1190867136501732,6.4,34.0
35,2014-04-29,AS14.19,2014-04-25-2014-04-28,6.933333333333334,-0.3125,0.9208333333333334,0.11863111496505542,7.2,35.0
36,2014-04-30,AS14.19,2014-04-26-2014-04-29,6.920833333333333,-0.024999999999999994,0.8833333333333334,0.10585794521384842,7.0,36.0
37,2014-05-01,AS14.19,2014-04-27-2014-04-30,6.733333333333333,-0.17500000000000002,0.7083333333333333,0.05471894153236502,6.8,37.0
38,2014-05-02,AS14.19,2014-04-28-2014-05-01,6.8500000000000005,0.15000000000000002,0.7,0.07506851061252434,7.8,38.0
39,2014-05-03,AS14.19,2014-04-29-2014-05-02,7.2,0.25,0.8500000000000001,0.09719982503234524,7.4,39.0
40,2014-05-04,AS14.19,2014-04-30-2014-05-03,7.25,0.25,0.95,0.13830890755361147,6.6,40.0
41,2014-05-05,AS14.19,2014-05-01-2014-05-04,7.15,0.05000000000000002,0.95,0.1445347310322501,7.0,41.0
