predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-03-31,AS14.12,2014-03-27-2014-03-30,6.575,0.075,0.75,0.10913924314872972,6.4
2014-04-01,AS14.12,2014-03-28-2014-03-31,6.425000000000001,0.30000000000000004,0.6,0.09020323152518134,6.4
2014-04-02,AS14.12,2014-03-29-2014-04-01,6.3375,0.4,0.6,0.0973540959061825,6.0
2014-04-03,AS14.12,2014-03-30-2014-04-02,6.15,0.05000000000000002,0.4333333333333333,0.10260038542038807,5.4
2014-04-04,AS14.12,2014-03-31-2014-04-03,6.050000000000001,0.2,0.3708333333333333,0.12943503555862113,6.5
2014-04-05,AS14.12,2014-04-01-2014-04-04,6.075,0.2875,0.4375,0.14599338566382528,6.2
2014-04-06,AS14.12,2014-04-02-2014-04-05,6.0249999999999995,0.1875,0.35,0.14836992531087295,6.25
2014-04-07,AS14.12,2014-04-03-2014-04-06,6.0875,0.35,0.45416666666666666,0.13340764830803503,6.4
2014-04-08,AS14.12,2014-04-04-2014-04-07,6.3375,0.3,0.7041666666666666,0.12548611068688642,6.25
2014-04-09,AS14.12,2014-04-05-2014-04-08,6.275,0.1125,0.6,0.12020488096335859,5.25
2014-04-10,AS14.12,2014-04-06-2014-04-09,6.0375,0.1125,0.375,0.12400948486681844,6.4
2014-04-11,AS14.12,2014-04-07-2014-04-10,6.074999999999999,0.1,0.3375,0.135661900856362,6.6
2014-04-20,AS14.12,2014-04-16-2014-04-19,6.55,-0.19999999999999998,0.75,0.1440763043584495,6.4
2014-04-21,AS14.12,2014-04-17-2014-04-20,6.4,-0.09999999999999998,0.75,0.1496183125811787,6.0
2014-04-22,AS14.12,2014-04-18-2014-04-21,6.199999999999999,-0.012499999999999983,0.7375,0.134410630754089,6.5
2014-04-23,AS14.12,2014-04-19-2014-04-22,6.175,0.2,0.7875,0.1555726161851951,5.8
2014-04-24,AS14.12,2014-04-20-2014-04-23,6.175,0.1,0.8875,0.1424047815988037,6.6
2014-04-25,AS14.12,2014-04-21-2014-04-24,6.225,-0.15,0.7875,0.10864366525952367,5.6
2014-04-26,AS14.12,2014-04-22-2014-04-25,6.125,-0.03749999999999999,0.65,0.12475561358374126,7.0
2014-04-27,AS14.12,2014-04-23-2014-04-26,6.25,-0.03749999999999999,0.6499999999999999,0.16674312380322287,6.0
2014-04-28,AS14.12,2014-04-24-2014-04-27,6.3,-0.03749999999999999,0.6375,0.18648952473575292,6.6
2014-04-29,AS14.12,2014-04-25-2014-04-28,6.300000000000001,-0.03749999999999999,0.7375,0.18653324655936676,6.0
2014-04-30,AS14.12,2014-04-26-2014-04-29,6.4,-0.1875,0.9375,0.1726629803849775,6.25
2014-05-01,AS14.12,2014-04-27-2014-04-30,6.2125,-0.3125,0.8541666666666666,0.12001700207969694,6.2
2014-05-02,AS14.12,2014-04-28-2014-05-01,6.2625,-0.3625,0.7916666666666666,0.09553963897193779,5.5
2014-05-03,AS14.12,2014-04-29-2014-05-02,5.9875,-0.21250000000000002,0.6666666666666666,0.10694010292645773,5.6
2014-05-04,AS14.12,2014-04-30-2014-05-03,5.887499999999999,-0.21250000000000002,0.4666666666666666,0.10842571797823167,4.8
2014-05-05,AS14.12,2014-05-01-2014-05-04,5.5249999999999995,-0.35000000000000003,0.25,0.10657710052061224,6.0
