indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
4,2014-03-27,AS14.13,2014-03-24-2014-03-26,8.266666666666666,0.4000000000000001,1.5333333333333332,0.23654553177739265,7.4,4.0
5,2014-03-28,AS14.13,2014-03-25-2014-03-27,7.8,-0.3333333333333333,1.2666666666666666,0.1701059130657205,7.6,5.0
6,2014-03-29,AS14.13,2014-03-26-2014-03-28,7.8,-1.0666666666666667,1.0666666666666667,0.2491109978499555,7.2,6.0
7,2014-03-30,AS14.13,2014-03-27-2014-03-29,7.3999999999999995,-1.3333333333333333,1.0666666666666667,0.2712544157580124,6.2,7.0
8,2014-03-31,AS14.13,2014-03-28-2014-03-30,7.0,-1.1333333333333333,1.0,0.27210021269888984,7.0,8.0
9,2014-04-01,AS14.13,2014-03-29-2014-03-31,6.8,-1.2,0.7999999999999999,0.2576479297117022,7.5,9.0
10,2014-04-02,AS14.13,2014-03-30-2014-04-01,6.8999999999999995,-1.0999999999999999,0.7999999999999999,0.28053558590395605,7.4,10.0
11,2014-04-03,AS14.13,2014-03-31-2014-04-02,7.3,-1.3,0.8666666666666667,0.3673943941183811,7.6,11.0
12,2014-04-04,AS14.13,2014-04-01-2014-04-03,7.5,-1.1666666666666667,1.1333333333333333,0.3713074789338866,7.8,12.0
13,2014-04-05,AS14.13,2014-04-02-2014-04-04,7.6000000000000005,-0.8666666666666667,1.1333333333333333,0.29063878321769493,6.8,13.0
14,2014-04-06,AS14.13,2014-04-03-2014-04-05,7.3999999999999995,-0.39999999999999997,1.0666666666666667,0.2190565589314826,6.25,14.0
15,2014-04-07,AS14.13,2014-04-04-2014-04-06,6.95,-0.04999999999999999,0.85,0.22450818493133604,7.4,15.0
16,2014-04-08,AS14.13,2014-04-05-2014-04-07,6.816666666666667,0.016666666666666663,0.85,0.2615956507158184,8.2,16.0
17,2014-04-09,AS14.13,2014-04-06-2014-04-08,7.283333333333334,0.21666666666666667,1.05,0.2508870649167964,7.8,17.0
18,2014-04-10,AS14.13,2014-04-07-2014-04-09,7.8,0.06666666666666667,1.2,0.2075351065959612,7.6,18.0
19,2014-04-11,AS14.13,2014-04-08-2014-04-10,7.866666666666667,0.4000000000000001,1.2,0.20793735589933968,6.8,19.0
20,2014-04-12,AS14.13,2014-04-09-2014-04-11,7.3999999999999995,0.3333333333333333,1.1333333333333335,0.3227281052470458,6.8,20.0
21,2014-04-13,AS14.13,2014-04-10-2014-04-12,7.066666666666666,0.6,1.0666666666666667,0.291139454116095,6.6,21.0
22,2014-04-14,AS14.13,2014-04-11-2014-04-13,6.733333333333333,0.4666666666666666,1.0,0.23851587903027063,6.8,22.0
23,2014-04-15,AS14.13,2014-04-12-2014-04-14,6.733333333333333,0.0666666666666667,0.9333333333333332,0.169286139156232,6.0,23.0
24,2014-04-16,AS14.13,2014-04-13-2014-04-15,6.466666666666666,-0.39999999999999997,0.6666666666666666,0.2607645925639241,6.0,24.0
25,2014-04-17,AS14.13,2014-04-14-2014-04-16,6.266666666666667,-0.5499999999999999,0.65,0.32307864218540655,6.4,25.0
26,2014-04-18,AS14.13,2014-04-15-2014-04-17,6.133333333333333,-0.75,0.65,0.2498761453189106,3.5,26.0
27,2014-04-19,AS14.13,2014-04-16-2014-04-18,5.3,-0.8166666666666668,0.25,0.16595856635615092,7.2,27.0
28,2014-04-20,AS14.13,2014-04-17-2014-04-19,5.7,-0.9333333333333335,0.3333333333333333,0.13348115419412987,6.6,28.0
29,2014-04-21,AS14.13,2014-04-18-2014-04-20,5.766666666666666,-1.0666666666666667,0.19999999999999998,0.20707242797605438,7.4,29.0
30,2014-04-22,AS14.13,2014-04-19-2014-04-21,7.066666666666667,-1.2,0.8666666666666667,0.2200457446567067,5.75,30.0
31,2014-04-23,AS14.13,2014-04-20-2014-04-22,6.583333333333333,-1.4166666666666667,0.7833333333333333,0.23010730251933054,7.4,31.0
32,2014-04-24,AS14.13,2014-04-21-2014-04-23,6.8500000000000005,-1.1500000000000001,0.9166666666666666,0.2889034608087072,7.666666666666668,32.0
