predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
2014-04-09,AS14.31,2014-04-06-2014-04-08,7.0,1,0,6.733333333333333,0.26666666666666666,0.3333333333333333,0.15251026950933996,0.06334340663143882,0.010083680555555556,0.0005962731481481482,9.439814814814815e-05,0.001489571759259259,0.0,0.11111111111111112,0.0018409104938271602,0.016906712962962964
2014-04-10,AS14.31,2014-04-07-2014-04-09,7.2,1,0,6.866666666666667,0.3333333333333333,0.4666666666666666,0.1699091212084927,0.04927038579719303,0.01584315200617284,0.0004922993827160494,0.000141875,0.002310019290123457,0.0,0.0925925925925926,0.002195474537037037,0.014287037037037034
2014-04-11,AS14.31,2014-04-08-2014-04-10,7.8,0,1,7.066666666666666,0.4000000000000001,0.6,0.18803097987613324,0.07951238810464187,0.030247222222222214,0.0003528047839506173,0.00041785493827160494,0.0032535108024691357,0.0,0.12962962962962962,0.002638587962962963,0.021012442129629622
2014-04-12,AS14.31,2014-04-09-2014-04-11,7.0,0,1,7.333333333333333,0.4000000000000001,0.7999999999999999,0.23114770891963152,0.1200975732900846,0.047745327932098756,0.0007161689814814814,0.0010618557098765432,0.0033021219135802465,0.0,0.3333333333333333,0.002153630401234568,0.04370965277777778
2014-04-13,AS14.31,2014-04-10-2014-04-12,6.8,0,1,7.333333333333333,0.5333333333333333,0.8666666666666666,0.23160079521987198,0.1363141087865756,0.0445710185185185,0.0007360763888888889,0.0010995216049382714,0.0024973225308641974,0.0,0.40740740740740744,0.0012367245370370368,0.041428294753086424
2014-04-14,AS14.31,2014-04-11-2014-04-13,6.2,1,0,7.2,0.19999999999999998,1.0,0.289324755283386,0.11664058255836553,0.028430655864197532,0.0007360763888888889,0.0008787731481481481,0.0014377854938271602,0.0,0.4259259259259259,0.0024249614197530867,0.03818231095679013
2014-04-15,AS14.31,2014-04-12-2014-04-14,7.0,1,0,6.666666666666667,-0.26666666666666666,0.6,0.2391890280583021,0.09117209490526608,0.013922681327160494,0.0001476581790123457,0.00018407793209876543,0.002129436728395062,0.0,0.24074074074074078,0.0025536766975308646,0.015939745370370375
2014-04-16,AS14.31,2014-04-13-2014-04-15,6.75,1,0,6.666666666666667,-0.4666666666666666,0.5833333333333334,0.21975065540491875,0.06845221064340923,0.012498117283950621,0.00021350308641975298,9.89351851851852e-05,0.0020480439814814814,0.0,0.16666666666666666,0.0026692438271604946,0.016171508487654324
2014-04-17,AS14.31,2014-04-14-2014-04-16,7.0,1,0,6.6499999999999995,-0.26666666666666666,0.4166666666666667,0.14721279146682065,0.05449449073477292,0.01941229166666667,0.0008185918209876543,0.00036583719135802463,0.002102264660493827,0.0,0.1111111111111111,0.0012467052469135804,0.016688537808641973
2014-04-18,AS14.31,2014-04-15-2014-04-17,6.8,0,1,6.916666666666667,0.19999999999999998,0.75,0.16513004220260252,0.04074461033314835,0.020624768518518525,0.0010624228395061726,0.0003879359567901233,0.00046804012345679006,0.0,0.0925925925925926,0.0015670871913580247,0.01434085648148148
