predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,social,travel,weather,gsm,amusement,system
2014-04-09,AS14.27,2014-04-06-2014-04-08,7.0,1,0,7.3999999999999995,-0.19999999999999998,0.6,0.07881944444444444,0.043696161256528206,0.02291160108024692,0.009326678240740741,0.0013700077160493827,9.827932098765432e-05,0.0925925925925926,0.0019812731481481482,0.010581959876543215
2014-04-10,AS14.27,2014-04-07-2014-04-09,7.4,1,0,7.3999999999999995,0.26666666666666666,0.8000000000000002,0.08923611111111111,0.04756235339115433,0.025816207561728397,0.00900912037037037,0.0016452430555555554,0.0,0.0,0.0018270563271604939,0.00983033564814815
2014-04-11,AS14.27,2014-04-08-2014-04-10,5.8,0,1,7.333333333333333,-0.13333333333333333,0.6666666666666666,0.10277777777777779,0.04619569830228517,0.022958618827160493,0.00944548225308642,0.0018845216049382717,0.0,0.07407407407407407,0.0022072376543209875,0.011402172067901234
2014-04-12,AS14.27,2014-04-09-2014-04-11,7.0,0,1,6.733333333333333,0.20000000000000004,0.20000000000000007,0.1076388888888889,0.045225501548912785,0.02110474537037037,0.011106523919753086,0.0011874691358024691,0.0,0.0925925925925926,0.0016630594135802468,0.0098596412037037
2014-04-13,AS14.27,2014-04-10-2014-04-12,8.75,0,1,6.733333333333333,0.15,0.10000000000000002,0.09596503831417624,0.04006151235122005,0.016422010030864204,0.012395135030864196,0.0004644328703703705,0.0,0.16666666666666666,0.0018655478395061726,0.01670720293209876
2014-04-14,AS14.27,2014-04-11-2014-04-13,7.6,1,0,7.183333333333334,0.3833333333333333,0.4666666666666666,0.10002394636015326,0.0336604629714548,0.011875837191358029,0.012365721450617284,0.0,0.0,0.14814814814814814,0.0011335609567901235,0.014923688271604932
2014-04-15,AS14.27,2014-04-12-2014-04-14,7.2,1,0,7.783333333333334,-0.01666666666666668,0.9333333333333332,0.09840357598978289,0.02759366126432096,0.011046408179012349,0.007938861882716051,0.0,0.00011322145061728394,0.12962962962962962,0.0009602970679012347,0.014109108796296293
2014-04-16,AS14.27,2014-04-13-2014-04-15,7.8,1,0,7.8500000000000005,-0.3,0.9666666666666667,0.10278289029268654,0.030140632711994794,0.012949101080246916,0.007297472993827161,0.001135088734567901,0.00011322145061728394,0.05555555555555555,0.0009324845679012346,0.007156049382716048
2014-04-17,AS14.27,2014-04-14-2014-04-16,7.6,1,0,7.533333333333334,-0.9333333333333332,0.7999999999999999,0.09645098971636405,0.04724113425722828,0.020241180555555557,0.007633333333333333,0.00905851851851852,0.00011322145061728394,0.0,0.0012528317901234567,0.008278676697530863
2014-04-18,AS14.27,2014-04-15-2014-04-17,8.6,0,1,7.533333333333334,-0.6,0.8000000000000002,0.10316784312439393,0.06416490354931648,0.023439652777777778,0.011138510802469137,0.01925832947530864,0.0,0.037037037037037035,0.0014160069444444446,0.014241743827160494
2014-04-19,AS14.27,2014-04-16-2014-04-18,7.5,0,1,8.0,-0.39999999999999997,1.0666666666666667,0.11173552754435108,0.05739226851934267,0.019190312499999997,0.00908764274691358,0.018923769290123457,0.0,0.14814814814814814,0.0010091936728395064,0.014315887345679013
