predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,office,social,travel,gsm,amusement,system
2014-03-27,AS14.13,2014-03-24-2014-03-26,7.4,1,0,8.266666666666666,0.4000000000000001,1.5333333333333332,0.23654553177739265,0.07245394675819962,0.0570204513888889,0.0,0.003132002314814815,0.002125733024691358,0.13333333333333333,0.00756207561728395,0.00353204475308642
2014-03-28,AS14.13,2014-03-25-2014-03-27,7.6,0,1,7.8,-0.3333333333333333,1.2666666666666666,0.1701059130657205,0.08741080246221872,0.07293820216049383,0.0,0.0037754166666666665,0.0032430825617283947,0.10000000000000002,0.006749845679012345,0.0022843711419753086
2014-03-29,AS14.13,2014-03-26-2014-03-28,7.2,0,1,7.8,-1.0666666666666667,1.0666666666666667,0.2491109978499555,0.11489307098182629,0.07580158950617284,0.00012873456790123456,0.013836956018518524,0.002132067901234568,0.10000000000000002,0.013161211419753086,0.008244564043209878
2014-03-30,AS14.13,2014-03-27-2014-03-29,6.2,0,1,7.3999999999999995,-1.3333333333333333,1.0666666666666667,0.2712544157580124,0.1015944135805339,0.06726658950617281,0.00012873456790123456,0.015402079475308647,0.002132067901234568,0.03333333333333333,0.012799050925925926,0.00752442515432099
2014-03-31,AS14.13,2014-03-28-2014-03-30,7.0,1,0,7.0,-1.1333333333333333,1.0,0.27210021269888984,0.10527867284177998,0.06740952932098764,0.00012873456790123456,0.014407091049382722,0.001014718364197531,0.0,0.01163192901234568,0.007561373456790125
2014-04-01,AS14.13,2014-03-29-2014-03-31,7.5,1,0,6.8,-1.2,0.7999999999999999,0.2576479297117022,0.07945174382240684,0.05834733024691357,0.0,0.005678260030864197,0.0,0.03333333333333333,0.00880945987654321,0.003142341820987655
2014-04-02,AS14.13,2014-03-30-2014-04-01,7.4,1,0,6.8999999999999995,-1.0999999999999999,0.7999999999999999,0.28053558590395605,0.08669086418953942,0.05502179783950616,0.0,0.01908325617283951,0.0,0.2333333333333333,0.008782608024691357,0.014608348765432098
2014-04-03,AS14.13,2014-03-31-2014-04-02,7.6,1,0,7.3,-1.3,0.8666666666666667,0.3673943941183811,0.08543575229744116,0.1067788734567902,0.0,0.02192149305555556,0.0,0.2333333333333333,0.009354614197530864,0.016009483024691355
2014-04-04,AS14.13,2014-04-01-2014-04-03,7.8,0,1,7.5,-1.1666666666666667,1.1333333333333333,0.3713074789338866,0.10829180940157836,0.14477518518518526,0.0,0.019254672067901237,0.0,0.5333333333333333,0.006382839506172838,0.019887334104938263
2014-04-05,AS14.13,2014-04-02-2014-04-04,6.8,0,1,7.6000000000000005,-0.8666666666666667,1.1333333333333333,0.29063878321769493,0.11043880015335698,0.15589979552469144,0.0,0.004877372685185184,0.0,0.43333333333333335,0.0062845216049382735,0.011023819444444439
2014-04-06,AS14.13,2014-04-03-2014-04-05,6.25,0,1,7.3999999999999995,-0.39999999999999997,1.0666666666666667,0.2190565589314826,0.12303018905222413,0.12163016975308642,0.0,0.001991423611111111,0.0,0.43333333333333335,0.006168715277777778,0.009871589506172835
2014-04-07,AS14.13,2014-04-04-2014-04-06,7.4,1,0,6.95,-0.04999999999999999,0.85,0.22450818493133604,0.11124502701247911,0.09687728780864198,0.0,0.0038845640432098767,0.0010933719135802476,0.09999999999999999,0.006085165895061729,0.009384158950617285
2014-04-08,AS14.13,2014-04-05-2014-04-07,8.2,1,0,6.816666666666667,0.016666666666666663,0.85,0.2615956507158184,0.12115006557677264,0.1170680015432099,0.0,0.005886597222222223,0.0010933719135802476,0.06666666666666667,0.004253256172839505,0.006823807870370371
2014-04-09,AS14.13,2014-04-06-2014-04-08,7.8,1,0,7.283333333333334,0.21666666666666667,1.05,0.2508870649167964,0.11315067129646555,0.10221506558641978,0.0,0.006178858024691358,0.0010933719135802476,0.13333333333333333,0.0059342669753086425,0.010624282407407407
2014-04-10,AS14.13,2014-04-07-2014-04-09,7.6,1,0,7.8,0.06666666666666667,1.2,0.2075351065959612,0.13593060956141098,0.12302851080246917,0.0,0.004958298611111112,0.0,0.26666666666666666,0.005517040895061728,0.010802449845679013
2014-04-11,AS14.13,2014-04-08-2014-04-10,6.8,0,1,7.866666666666667,0.4000000000000001,1.2,0.20793735589933968,0.1291300617213602,0.107771149691358,5.813657407407408e-05,0.0018168441358024695,0.0,0.23333333333333336,0.004721701388888889,0.010919317129629631
2014-04-12,AS14.13,2014-04-09-2014-04-11,6.8,0,1,7.3999999999999995,0.3333333333333333,1.1333333333333335,0.3227281052470458,0.10272765430219379,0.08524217592592591,5.813657407407408e-05,0.0026532986111111115,0.0,0.19999999999999998,0.0009207330246913582,0.010098225308641975
2014-04-13,AS14.13,2014-04-10-2014-04-12,6.6,0,1,7.066666666666666,0.6,1.0666666666666667,0.291139454116095,0.07724258487239292,0.06237676697530862,0.000956118827160494,0.003163796296296296,0.0,0.39999999999999997,0.0004800733024691358,0.0059508063271604935
2014-04-14,AS14.13,2014-04-11-2014-04-13,6.8,1,0,6.733333333333333,0.4666666666666666,1.0,0.23851587903027063,0.07473819829983475,0.059453981481481476,0.0008979822530864201,0.003371284722222222,0.0,0.43333333333333335,0.0004800733024691358,0.005414587191358025
2014-04-15,AS14.13,2014-04-12-2014-04-14,6.0,1,0,6.733333333333333,0.0666666666666667,0.9333333333333332,0.169286139156232,0.08014389274572883,0.06926545910493825,0.0008979822530864201,0.002750374228395062,0.0,0.39999999999999997,0.0004800733024691358,0.0035337654320987655
2014-04-16,AS14.13,2014-04-13-2014-04-15,6.0,1,0,6.466666666666666,-0.39999999999999997,0.6666666666666666,0.2607645925639241,0.08387459876636665,0.07276923996913581,0.0,0.002119949845679013,0.0,0.16666666666666666,0.0,0.011554629629629635
2014-04-17,AS14.13,2014-04-14-2014-04-16,6.4,1,0,6.266666666666667,-0.5499999999999999,0.65,0.32307864218540655,0.07588993826858055,0.06255932484567901,0.00035214120370370374,0.002589297839506173,0.0,0.16666666666666666,0.0,0.013183518518518523
2014-04-18,AS14.13,2014-04-15-2014-04-17,3.5,0,1,6.133333333333333,-0.75,0.65,0.2498761453189106,0.1017417746938673,0.08074783179012346,0.000609880401234568,0.002999143518518519,0.0,0.26666666666666666,0.00028459104938271607,0.012840640432098769
2014-04-19,AS14.13,2014-04-16-2014-04-18,7.2,0,1,5.3,-0.8166666666666668,0.25,0.16595856635615092,0.07252296682033275,0.05824913194444443,0.000609880401234568,0.0025660918209876545,0.0,0.16666666666666666,0.00028459104938271607,0.003496253858024692
2014-04-20,AS14.13,2014-04-17-2014-04-19,6.6,0,1,5.7,-0.9333333333333335,0.3333333333333333,0.13348115419412987,0.08361412423720331,0.06368490354938271,0.0007178472222222223,0.002236763117283951,5.965663580246913e-05,0.13333333333333333,0.0017539043209876543,0.007015983796296296
2014-04-21,AS14.13,2014-04-18-2014-04-20,7.4,1,0,5.766666666666666,-1.0666666666666667,0.19999999999999998,0.20707242797605438,0.04994233797177856,0.04841442901234568,0.0005181134259259261,0.001678985339506173,5.965663580246913e-05,0.03333333333333333,0.0015134876543209878,0.005974347993827161
2014-04-22,AS14.13,2014-04-19-2014-04-21,5.75,1,0,7.066666666666667,-1.2,0.8666666666666667,0.2200457446567067,0.08561686729115466,0.07932096836419754,0.0005181134259259261,0.0019607368827160494,0.00022842978395061725,0.03333333333333333,0.0015134876543209878,0.006791624228395062
2014-04-23,AS14.13,2014-04-20-2014-04-22,7.4,1,0,6.583333333333333,-1.4166666666666667,0.7833333333333333,0.23010730251933054,0.07916701389591635,0.07525257330246915,5.8005401234567894e-05,0.00312787037037037,0.00016877314814814812,0.03333333333333333,4.417438271604938e-05,0.007017461419753086
2014-04-24,AS14.13,2014-04-21-2014-04-23,7.666666666666668,1,0,6.8500000000000005,-1.1500000000000001,0.9166666666666666,0.2889034608087072,0.08305269290543633,0.06465753472222223,0.0,0.004812712191358025,0.00044265046296296283,0.19999999999999998,0.0,0.008963051697530864
