predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-03-28,AS14.07,2014-03-26-2014-03-27,6.699999999999999,0.2,0.5,0.09649698960043784,8.25
2014-03-29,AS14.07,2014-03-27-2014-03-28,7.525,0.225,0.95,0.0939000452021084,7.0
2014-03-30,AS14.07,2014-03-28-2014-03-29,7.625,0.225,1.25,0.0699878480204007,6.2
2014-03-31,AS14.07,2014-03-29-2014-03-30,6.6,0.2,0.5,0.052224656903609105,4.333333333333333
2014-04-01,AS14.07,2014-03-30-2014-03-31,5.266666666666667,-0.4,0.0,0.0569697684945497,6.6
2014-04-02,AS14.07,2014-03-31-2014-04-01,5.466666666666667,-1.0,0.4,0.06606416737891782,5.5
2014-04-11,AS14.07,2014-04-09-2014-04-10,6.300000000000001,-0.3,0.3,0.08487426673567977,3.5
2014-04-12,AS14.07,2014-04-10-2014-04-11,4.85,0.45,-0.5,0.08382061157796453,6.4
2014-04-13,AS14.07,2014-04-11-2014-04-12,4.95,0.25,-0.125,0.11090834577632706,6.5
2014-04-14,AS14.07,2014-04-12-2014-04-13,6.45,-0.125,0.875,0.08472662308725143,6.2
2014-04-15,AS14.07,2014-04-13-2014-04-14,6.35,-0.225,0.7,0.024836601307189538,6.0
2014-04-16,AS14.07,2014-04-14-2014-04-15,6.1,-0.475,0.45,0.026488547987124928,4.75
2014-04-17,AS14.07,2014-04-15-2014-04-16,5.375,-1.0,0.25,0.06278967908270791,3.8
2014-04-18,AS14.07,2014-04-16-2014-04-17,4.275,-1.225,-0.2,0.11202344332555972,5.2
2014-04-19,AS14.07,2014-04-17-2014-04-18,4.5,-1.1,-0.4,0.08268049061627378,7.0
2014-04-20,AS14.07,2014-04-18-2014-04-19,6.1,-0.375,0.175,0.02519779278044181,3.0
2014-04-21,AS14.07,2014-04-19-2014-04-20,5.0,-0.875,-0.125,0.044965513086955226,6.6
2014-04-22,AS14.07,2014-04-20-2014-04-21,4.8,-1.2,-0.09999999999999998,0.07429551193755739,6.0
2014-04-23,AS14.07,2014-04-21-2014-04-22,6.3,-0.30000000000000004,0.6000000000000001,0.07638782515594818,6.0
2014-04-24,AS14.07,2014-04-22-2014-04-23,6.0,-0.43333333333333335,0.2,0.08318185925613202,5.6
2014-04-25,AS14.07,2014-04-23-2014-04-24,5.8,-0.6333333333333333,0.2,0.11667982381551895,3.333333333333333
2014-04-26,AS14.07,2014-04-24-2014-04-25,4.466666666666667,-0.13333333333333333,-0.1333333333333333,0.11701388888888883,5.4
2014-04-27,AS14.07,2014-04-25-2014-04-26,4.366666666666667,-0.033333333333333354,-0.43333333333333335,0.04747870286823426,6.0
2014-04-28,AS14.07,2014-04-26-2014-04-27,5.7,-0.5,0.1,0.016161745946912654,6.75
2014-04-29,AS14.07,2014-04-27-2014-04-28,6.375,-0.175,0.575,0.053948711846185396,5.0
2014-04-30,AS14.07,2014-04-28-2014-04-29,5.875,-0.875,0.375,0.11456395927039861,5.0
2014-05-01,AS14.07,2014-04-29-2014-04-30,5.0,-2.0,0.25,0.07939308324428626,5.0
2014-05-02,AS14.07,2014-04-30-2014-05-01,5.0,-1.8333333333333335,0.08333333333333334,0.06386622282631257,6.2
2014-05-03,AS14.07,2014-05-01-2014-05-02,5.6,-1.1333333333333333,0.13333333333333333,0.08134458451886781,5.666666666666668
2014-05-04,AS14.07,2014-05-02-2014-05-03,5.933333333333334,-0.6333333333333333,0.3,0.06739954332283879,8.0
